wavelength flux
3804.05273757997 1.1089437966836289e-15
3808.2287880504555 -7.303261301141495e-16
3812.4048385209408 -8.843586105528028e-16
3816.580888991426 -5.363472898850825e-16
3820.7569394619113 6.80754968279384e-18
3824.9329899323966 -1.1858871917313613e-15
3829.109040402882 -9.451235023548338e-16
3833.285090873367 -5.657609010493048e-16
3837.4611413438524 5.590676682362403e-16
3841.6371918143377 7.301286315602234e-16
3845.813242284823 1.071510172143839e-15
3849.9892927553083 4.149439718016774e-16
3854.1653432257935 -6.189946929698626e-16
3858.341393696279 -7.721948273268745e-16
3862.517444166764 1.069104650047221e-15
3866.6934946372494 -2.362360399659492e-17
3870.8695451077347 9.153476369203458e-16
3875.0455955782204 6.411990123194115e-17
3879.2216460487057 6.142787341544708e-16
3883.397696519191 7.302169329060297e-16
3887.5737469896762 3.5318734004804144e-16
3891.7497974601615 -2.0907037530630399e-16
3895.925847930647 -4.801588695001291e-16
3900.101898401132 4.4212556076560914e-16
3904.2779488716174 -1.1652229521056217e-15
3908.4539993421026 4.362984344075593e-16
3912.630049812588 3.461410390124927e-16
3916.806100283073 8.378940340221288e-16
3920.982150753559 -2.66817529911762e-16
3925.158201224044 2.5263872254876575e-17
3929.3342516945295 -3.6522447883087035e-16
3933.5103021650148 -9.372774411950654e-17
3937.6863526355 -4.420225216753891e-16
3941.8624031059853 -1.1708899250475894e-15
3946.0384535764706 3.6382172398998534e-16
3950.214504046956 7.62589542493361e-17
3954.390554517441 5.346332290783178e-16
3958.5666049879264 5.322598883977677e-16
3962.7426554584117 9.001865711484773e-16
3966.918705928897 4.71590209503168e-16
3971.0947563993823 2.0089980643648125e-16
3975.2708068698676 3.836436732254771e-16
3979.446857340353 1.132375589293758e-15
3983.622907810838 7.248180164095548e-16
3987.7989582813234 3.484871043140966e-16
3991.9750087518087 9.665771003464419e-17
3996.151059222294 1.430440467101402e-15
4000.3271096927792 1.2851566663593316e-15
4004.5031601632645 1.1335568703727072e-15
4008.67921063375 9.780366521357798e-16
4012.855261104235 1.4302756455999195e-15
4017.0313115747203 7.161221946053012e-16
4021.2073620452056 4.569222427458384e-15
4025.383412515691 5.713433723071178e-15
4029.559462986176 1.6261840286653195e-15
4033.7355134566615 7.128284632081059e-16
4037.9115639271467 1.5394720661776512e-15
4042.087614397632 1.6205520038946358e-15
4046.2636648681173 1.002394572785822e-15
4050.4397153386026 1.3259066142831616e-15
4054.6157658090883 4.507859967957574e-16
4058.7918162795736 5.287403145697397e-16
4062.967866750059 6.348309118463799e-16
4067.143917220544 3.645779599610459e-16
4071.3199676910294 5.917499029809141e-16
4075.4960181615147 -1.9266717253563997e-16
4079.672068632 4.0130180496883334e-16
4083.8481191024853 1.2134767735729941e-15
4088.0241695729705 1.1950240106356623e-15
4092.200220043456 7.685925921682343e-16
4096.376270513942 1.0042557557243603e-15
4100.552320984427 1.1030759621353426e-15
4104.728371454912 9.457304091486513e-16
4108.904421925397 9.46031515908646e-16
4113.080472395883 9.650533686419343e-16
4117.256522866368 1.0512102365960837e-15
4121.432573336853 9.444908359462696e-16
4125.6086238073385 9.796245198448237e-16
4129.784674277824 7.447754799984676e-16
4133.960724748309 8.970482817715769e-16
4138.136775218794 5.150548802464309e-16
4142.31282568928 1.0037291101777882e-15
4146.488876159765 8.024017322062294e-16
4150.66492663025 9.077486522813793e-16
4154.8409771007355 8.792416592965518e-16
4159.017027571221 1.264268068180843e-15
4163.193078041706 1.016221936920984e-15
4167.369128512191 7.803187881334169e-16
4171.545178982677 9.71910945323104e-16
4175.721229453162 9.788008492692508e-16
4179.897279923647 2.543286322679482e-16
4184.073330394132 5.948792170058829e-16
4188.249380864618 7.120380756649382e-16
4192.425431335103 1.0044428477980183e-15
4196.601481805588 1.2099650422191505e-15
4200.7775322760735 9.184250103534786e-16
4204.953582746559 1.0660807590020651e-15
4209.129633217044 9.250891430679635e-16
4213.305683687529 8.281367775830684e-16
4217.481734158015 6.603901675523971e-16
4221.6577846285 1.299662128105127e-15
4225.833835098985 6.913776776162644e-16
4230.0098855694705 3.886929283167212e-16
4234.185936039956 8.526543135660949e-16
4238.361986510441 1.4828006463090595e-15
4242.538036980926 1.073330515747251e-15
4246.714087451412 9.86988805194114e-16
4250.890137921897 1.1427696818026411e-15
4255.066188392382 1.0228365411599635e-15
4259.242238862867 6.055767624288394e-16
4263.418289333353 7.049694514615115e-16
4267.594339803838 9.012122909599835e-16
4271.770390274323 1.1577695413075683e-15
4275.946440744809 9.032592535476853e-16
4280.122491215294 7.0183875768254045e-16
4284.298541685779 9.662249023528104e-16
4288.474592156264 8.002506196102215e-16
4292.65064262675 7.528105151442721e-16
4296.826693097235 9.930405164994398e-16
4301.002743567721 7.225905681603712e-16
4305.178794038206 4.635914786065991e-16
4309.354844508692 5.703021498315619e-16
4313.530894979177 9.369135998476552e-16
4317.706945449662 1.2727182314068131e-15
4321.882995920148 1.281535413215471e-15
4326.059046390633 1.262202758529438e-15
4330.235096861118 1.206175315283343e-15
4334.411147331603 1.2472117480437132e-15
4338.587197802089 1.138231622087067e-15
4342.763248272574 1.2432793425372128e-15
4346.939298743059 1.3171044657581498e-15
4351.1153492135445 1.2648601849399387e-15
4355.29139968403 1.2590522304258563e-15
4359.467450154515 9.819975541255986e-16
4363.643500625 1.4204871739437668e-15
4367.819551095486 1.1421572711308251e-15
4371.995601565971 1.1794896896710338e-15
4376.171652036456 1.5487324017038808e-15
4380.3477025069415 1.2447204844793577e-15
4384.523752977427 1.0353038180444035e-15
4388.699803447913 1.0003334234541663e-15
4392.875853918398 1.4133840559260716e-15
4397.0519043888835 1.4856654441013322e-15
4401.227954859369 1.134611617274957e-15
4405.404005329854 8.579198680056738e-16
4409.580055800339 9.069372048991723e-16
4413.756106270825 1.0185686495649505e-15
4417.93215674131 1.2169032200637419e-15
4422.108207211795 1.2088112330571184e-15
4426.28425768228 1.1826554422985648e-15
4430.460308152766 1.087363449184654e-15
4434.636358623251 1.0398171106189938e-15
4438.812409093736 1.1333069286118541e-15
4442.988459564222 1.0759901314518107e-15
4447.164510034707 1.2215943916999834e-15
4451.340560505192 1.579797793588482e-15
4455.516610975677 1.300141226794957e-15
4459.692661446163 1.3692023272077594e-15
4463.868711916648 1.388188893996535e-15
4468.044762387133 1.271478193249825e-15
4472.2208128576185 1.345992608733971e-15
4476.396863328104 1.6311733663276796e-15
4480.572913798589 1.4637664358777653e-15
4484.748964269074 1.5694285224821398e-15
4488.92501473956 1.6155528101620775e-15
4493.101065210045 1.2739808901701753e-15
4497.27711568053 1.5760713361580225e-15
4501.4531661510155 1.5126378143344963e-15
4505.629216621501 1.5215633383107167e-15
4509.805267091986 1.6671070058249207e-15
4513.981317562471 1.543090155034698e-15
4518.157368032957 1.6712413187350364e-15
4522.333418503442 1.4002286527144673e-15
