wavelength flux
4714.431740145766 1.3611959111360142e-15
4718.607790616251 1.2976182933035172e-15
4722.783841086736 1.4435842263042284e-15
4726.959891557221 1.5138061173186962e-15
4731.135942027707 1.5504432902892355e-15
4735.311992498192 1.4832810877547651e-15
4739.488042968677 1.2896902906853667e-15
4743.664093439163 1.2336120604732142e-15
4747.840143909649 1.4435038789044842e-15
4752.016194380134 1.6674984406839007e-15
4756.192244850619 1.6180645185429324e-15
4760.368295321105 1.454208728889673e-15
4764.54434579159 1.3996009013338032e-15
4768.720396262075 1.3914514537769413e-15
4772.89644673256 1.5008076780811846e-15
4777.072497203046 1.545332047962639e-15
4781.248547673531 1.5094485727270186e-15
4785.424598144016 1.5522330935920415e-15
4789.600648614502 1.6636413260820605e-15
4793.776699084987 1.5461477660605147e-15
4797.952749555472 1.5229821410800073e-15
4802.128800025957 1.5812907865138207e-15
4806.304850496443 1.5740111297655025e-15
4810.480900966928 1.5152724266522895e-15
4814.656951437413 1.5771699404060876e-15
4818.8330019078985 1.5548902397456323e-15
4823.009052378384 1.5523365495475419e-15
4827.185102848869 1.642937034379754e-15
4831.361153319354 1.5594851036949861e-15
4835.53720378984 1.5295954458094759e-15
4839.713254260325 1.5686272922258629e-15
4843.88930473081 1.5484847150447405e-15
4848.0653552012955 1.5448320831803443e-15
4852.241405671781 1.5719354999772267e-15
4856.417456142266 1.748594328698043e-15
4860.593506612751 1.9747550143627273e-15
4864.769557083237 1.7726452628617393e-15
4868.945607553722 1.5788867949919549e-15
4873.121658024207 1.563159076294357e-15
4877.297708494692 1.4929135663937273e-15
4881.473758965178 1.5640024517016123e-15
4885.649809435663 1.5647379538430367e-15
4889.825859906148 1.5390582459279605e-15
4894.0019103766335 1.5106775812874935e-15
4898.177960847119 1.4829440646361569e-15
4902.354011317604 1.4739880714723295e-15
4906.530061788089 1.5078936391910688e-15
4910.706112258575 1.562503760145271e-15
4914.88216272906 1.5817898486835367e-15
4919.058213199545 1.5808522860635758e-15
4923.2342636700305 1.694335550509332e-15
4927.410314140516 1.7429629855127117e-15
4931.586364611001 1.7750436630173518e-15
4935.762415081486 1.7689833520835388e-15
4939.938465551972 1.7321285781380016e-15
4944.114516022457 1.7276010220447234e-15
4948.290566492942 1.6787705592209878e-15
4952.466616963427 1.6722904834250368e-15
4956.642667433913 1.6927834272036418e-15
4960.818717904398 1.7622496476420422e-15
4964.994768374883 1.751347472846873e-15
4969.170818845369 1.6849509614844527e-15
4973.346869315854 1.5987288372509829e-15
4977.522919786339 1.645913168830397e-15
4981.698970256824 1.6923531311062532e-15
4985.87502072731 1.792541047910724e-15
4990.051071197795 1.775607983600249e-15
4994.22712166828 1.784831874801831e-15
4998.4031721387655 1.7205230748150258e-15
5002.579222609251 1.6997049933428064e-15
5006.755273079736 1.7968740984683185e-15
5010.931323550222 1.7731246920135101e-15
5015.1073740207075 1.8212753346551975e-15
5019.283424491193 1.8179864520935607e-15
5023.459474961678 1.827665407123768e-15
5027.635525432163 1.7377648636546048e-15
5031.811575902649 2.0010733073832066e-15
5035.987626373134 1.7373331994657392e-15
5040.163676843619 1.6879582351376586e-15
5044.3397273141045 1.7746443222541803e-15
5048.51577778459 1.7640115649138057e-15
5052.691828255075 1.8621429843894057e-15
5056.86787872556 1.927331837462142e-15
5061.043929196046 1.8883352356408954e-15
5065.219979666531 1.7901833304987786e-15
5069.396030137016 1.78123812373813e-15
5073.572080607501 1.8711458156614327e-15
5077.748131077987 1.8731319899428077e-15
5081.924181548472 1.913217127550385e-15
5086.100232018957 1.9763492905312737e-15
5090.276282489443 1.951356749676765e-15
5094.452332959928 1.954875523990835e-15
5098.628383430413 1.9674247883688627e-15
5102.804433900899 1.9573570870532677e-15
5106.980484371385 1.8417031134841396e-15
5111.15653484187 1.836438015385065e-15
5115.332585312355 1.8442403156237075e-15
5119.50863578284 1.8331675325842087e-15
5123.684686253326 1.980786451388041e-15
5127.860736723811 2.1963086677695418e-15
5132.036787194296 2.075724723111372e-15
5136.212837664782 1.9683892938563755e-15
5140.388888135267 1.7868594308530416e-15
5144.564938605752 1.9075680868994294e-15
5148.740989076237 2.062860651131979e-15
5152.917039546723 1.973180983543726e-15
5157.093090017208 2.0104976934722378e-15
5161.269140487693 2.0897049474778424e-15
5165.4451909581785 2.0875293566480124e-15
5169.621241428664 2.110491887832015e-15
5173.797291899149 2.079453185267341e-15
5177.973342369634 2.045039270108343e-15
5182.14939284012 2.00234731520431e-15
5186.325443310605 2.1044963405021092e-15
5190.50149378109 2.1456599266138515e-15
5194.6775442515755 2.0420413258840316e-15
5198.853594722061 2.054601364618897e-15
5203.029645192546 1.97435363439042e-15
5207.205695663031 1.999478786583367e-15
5211.381746133517 2.1435506390350028e-15
5215.557796604002 2.143383776032893e-15
5219.733847074487 2.088228777982002e-15
5223.909897544972 1.967641572088943e-15
5228.085948015458 2.131528313461878e-15
5232.261998485943 2.2184088658717145e-15
5236.438048956428 2.1630519687717447e-15
5240.6140994269135 2.0928418867709036e-15
5244.790149897399 2.041314332831878e-15
5248.966200367884 2.1609596159824844e-15
5253.142250838369 2.1171221933105297e-15
5257.318301308855 2.024322985871619e-15
5261.49435177934 2.220812465471286e-15
5265.670402249825 2.283061210298745e-15
5269.8464527203105 2.3027400513921762e-15
5274.022503190796 2.22880174194141e-15
5278.198553661281 2.313764279575921e-15
5282.374604131766 2.180051228967787e-15
5286.550654602252 2.183208795808694e-15
5290.726705072737 2.210875328302644e-15
5294.902755543222 2.1758035371499585e-15
5299.078806013707 2.1934844910656425e-15
5303.254856484193 2.234007084208568e-15
5307.430906954678 2.2788207189374853e-15
5311.606957425163 2.3463063842361396e-15
5315.783007895649 2.4070044800513153e-15
5319.959058366134 2.1879199554499413e-15
5324.135108836619 2.2410423323435707e-15
5328.311159307104 2.283714385471591e-15
5332.48720977759 2.5434566912215502e-15
5336.663260248075 2.178218184811209e-15
5340.83931071856 2.1323215878529892e-15
5345.0153611890455 2.2606833320190604e-15
5349.191411659531 2.378696230765958e-15
5353.367462130016 2.410131124692663e-15
5357.543512600501 2.4259046353663586e-15
5361.719563070987 2.385471486180284e-15
5365.895613541472 2.3253677546863593e-15
5370.071664011958 2.2946382237449334e-15
5374.247714482443 2.2941940420844024e-15
5378.423764952929 2.3605428327661855e-15
5382.599815423414 2.305099593783299e-15
5386.775865893899 2.1846609075599476e-15
5390.9519163643845 2.3270563174488478e-15
5395.12796683487 2.254335843615578e-15
5399.304017305355 2.2268180684254365e-15
5403.48006777584 2.342969792846967e-15
5407.656118246326 2.253818126051074e-15
5411.832168716811 2.3158998848812568e-15
5416.008219187296 2.305745947912497e-15
5420.184269657781 2.260490109089051e-15
5424.360320128267 2.2647954232434025e-15
5428.536370598752 2.2974240789163345e-15
5432.712421069237 2.347681023923527e-15
5436.888471539723 2.346551153088661e-15
5441.064522010208 2.3067531445586537e-15
5445.240572480693 2.296263977204654e-15
5449.416622951178 2.2258818256984056e-15
5453.592673421664 2.3744121677333126e-15
5457.76872389215 2.3067436718426787e-15
5461.944774362635 2.3684889597578183e-15
5466.12082483312 2.4650366946222067e-15
5470.296875303606 2.3941095101693916e-15
5474.472925774091 2.4370003222315442e-15
5478.648976244576 2.4488852073173818e-15
5482.8250267150615 2.398888994511653e-15
5487.001077185547 2.3655234451323373e-15
5491.177127656032 2.3854496169985907e-15
5495.353178126517 2.4954433052525242e-15
5499.529228597003 2.4515430797486818e-15
5503.705279067488 2.4035755669080604e-15
5507.881329537973 2.262196619283846e-15
5512.0573800084585 2.3696842005085403e-15
5516.233430478944 2.5059976050889738e-15
5520.409480949429 2.4204908740567253e-15
5524.585531419914 2.4158480584695147e-15
5528.7615818904 2.4569019859039796e-15
5532.937632360885 2.4082782586262702e-15
5537.11368283137 2.4679818189548926e-15
5541.289733301855 2.423342257003385e-15
5545.465783772341 2.408663655141206e-15
5549.641834242826 2.5439325412246788e-15
5553.817884713311 2.6379970565776745e-15
5557.993935183797 2.572555291107137e-15
5562.169985654282 2.5388045246068685e-15
5566.346036124767 2.6218689070687537e-15
5570.522086595252 2.5450203253303478e-15
5574.698137065738 2.7208999365116848e-15
5578.874187536223 2.8925412178846723e-15
5583.050238006708 2.4900455538135172e-15
5587.2262884771935 2.5939034739938138e-15
5591.402338947679 2.6025222240356238e-15
5595.578389418164 2.615281852203535e-15
5599.754439888649 2.610731982062748e-15
5603.930490359135 2.6850110449642236e-15
5608.10654082962 2.6667636458712197e-15
5612.282591300105 2.6453318574953138e-15
5616.4586417705905 2.549645462980649e-15
5620.634692241076 2.670217272011994e-15
5624.810742711561 2.6511676336653634e-15
5628.986793182046 2.6530113710038182e-15
5633.162843652532 2.6458040205457547e-15
5637.338894123017 2.5904385459221368e-15
5641.514944593502 2.579720527656963e-15
5645.690995063987 2.7407361116310038e-15
5649.867045534473 2.7475657672593854e-15
5654.043096004958 2.6916747304860793e-15
5658.219146475443 2.734183530625219e-15
5662.395196945929 2.6777570170610945e-15
5666.571247416414 2.6604380574697833e-15
5670.747297886899 2.589934584112012e-15
5674.923348357384 2.671159255429918e-15
5679.09939882787 2.7381508161147026e-15
5683.275449298355 2.6540038897962954e-15
5687.45149976884 2.7012171952843333e-15
5691.6275502393255 2.572012619831528e-15
5695.803600709811 2.550667470651648e-15
5699.979651180296 2.6793653587392958e-15
5704.155701650781 2.6523636999384275e-15
5708.331752121267 2.4718183135581783e-15
5712.507802591752 2.478169424089138e-15
5716.683853062237 2.7374141552304173e-15
5720.8599035327225 2.8346561567107227e-15
5725.035954003209 2.840999044839975e-15
5729.212004473694 2.7701198717672486e-15
5733.388054944179 2.6936571058141082e-15
5737.5641054146645 2.617677788226807e-15
5741.74015588515 2.625107045940831e-15
5745.916206355635 2.6045125435432596e-15
5750.09225682612 2.6033433887004246e-15
5754.268307296606 2.6709571382441605e-15
5758.444357767091 2.7371299754172703e-15
5762.620408237576 2.7800873435512347e-15
5766.796458708061 2.816645861026729e-15
5770.972509178547 2.5820366192535887e-15
5775.148559649032 2.5972773564811e-15
5779.324610119517 2.505039052607961e-15
5783.500660590003 2.526925794190427e-15
5787.676711060488 2.582026968506432e-15
5791.852761530973 2.5749885747085363e-15
5796.028812001458 2.613389841817149e-15
5800.204862471944 2.6305620154926672e-15
5804.380912942429 2.6577743417544316e-15
5808.556963412914 2.731408895220629e-15
5812.7330138833995 2.8624582489188092e-15
5816.909064353886 2.819187536665399e-15
5821.085114824371 2.763498451975131e-15
5825.261165294856 2.8574167988214966e-15
5829.4372157653415 2.844617236974054e-15
5833.613266235827 2.9064529822851324e-15
5837.789316706312 2.828564809494061e-15
5841.965367176797 2.8632087069490174e-15
5846.141417647283 2.7665869266574362e-15
5850.317468117768 2.725355641793704e-15
5854.493518588253 2.8404122764554806e-15
5858.6695690587385 2.9076780437211566e-15
5862.845619529224 2.7936266667934025e-15
5867.021669999709 2.7457523462182723e-15
5871.197720470194 2.7957840868052158e-15
5875.37377094068 2.7143324461122217e-15
5879.549821411165 2.7911863311922293e-15
5883.72587188165 2.685636743579362e-15
5887.901922352135 2.5745850889458704e-15
5892.077972822621 2.5269800573917197e-15
5896.254023293106 2.4716180881766096e-15
5900.430073763591 2.5987635589556647e-15
5904.606124234077 2.75413265622227e-15
5908.782174704562 2.7984841553913418e-15
5912.958225175047 2.96146874805159e-15
5917.134275645532 2.900645095030625e-15
5921.310326116018 2.854378950689299e-15
5925.486376586503 2.887254655161292e-15
5929.662427056988 2.937802900185775e-15
5933.8384775274735 2.8633890474621425e-15
5938.014527997959 2.876603130404045e-15
5942.190578468444 2.839464755928931e-15
5946.366628938929 2.909610822979935e-15
5950.542679409415 2.972644961545872e-15
5954.7187298799 2.8940779637741968e-15
5958.894780350385 2.772269691683099e-15
5963.0708308208705 2.8113637989089865e-15
5967.246881291356 2.938673268937641e-15
5971.422931761841 3.0413353883868594e-15
5975.598982232326 2.946753012243551e-15
5979.775032702812 2.9137433751663136e-15
5983.951083173297 2.9822339377213505e-15
5988.127133643782 3.03440722151185e-15
5992.303184114267 2.98165582104693e-15
5996.479234584753 2.909310979719998e-15
6000.655285055238 2.920185804335402e-15
6004.831335525723 2.9002269343025077e-15
6009.0073859962085 2.9344224593002666e-15
6013.183436466694 2.8365191515189382e-15
6017.359486937179 2.908957700546342e-15
6021.535537407664 2.7793933820725993e-15
6025.71158787815 2.894472695418513e-15
6029.887638348635 3.077910710243419e-15
6034.06368881912 2.9808273972854717e-15
6038.2397392896055 2.9013874007279124e-15
6042.415789760091 2.9567026606092203e-15
6046.591840230576 2.9501216783157725e-15
6050.767890701061 2.9340142719642756e-15
6054.943941171547 2.9627558895800684e-15
6059.119991642032 2.8693896781943778e-15
6063.296042112517 2.939357514845208e-15
6067.472092583002 3.0496209019638084e-15
6071.648143053488 3.0962912904650223e-15
6075.824193523973 2.998160569480782e-15
6080.000243994459 2.9301948081449604e-15
6084.1762944649445 2.932510858472111e-15
6088.35234493543 3.0360800352679467e-15
6092.528395405915 3.0210317659314595e-15
6096.7044458764 2.9807746564667532e-15
6100.880496346886 3.027818115004994e-15
6105.056546817371 3.034976030122389e-15
6109.232597287856 2.9877737879377714e-15
6113.408647758341 2.9690319551555757e-15
6117.584698228827 2.9754677554798493e-15
6121.760748699312 3.0450310497363322e-15
6125.936799169797 3.115138846630422e-15
6130.112849640283 3.1392604271109227e-15
6134.288900110768 3.0839366277057996e-15
6138.464950581253 3.0306550910332133e-15
6142.641001051738 2.9845056015773263e-15
6146.817051522224 3.007661098412291e-15
6150.993101992709 3.1032502501691046e-15
6155.169152463194 2.950067728017225e-15
6159.3452029336795 2.917870795826564e-15
6163.521253404165 2.8594946104902236e-15
6167.69730387465 2.8397828202597814e-15
6171.873354345136 2.889396665231885e-15
6176.0494048156215 2.915761785962864e-15
6180.225455286107 2.9228342001496168e-15
6184.401505756592 2.8707275951909774e-15
6188.577556227077 2.9788078873229054e-15
6192.753606697563 3.0153405243091926e-15
6196.929657168048 2.9057815136061855e-15
6201.105707638533 2.795540782587543e-15
6205.2817581090185 2.8995961217228035e-15
6209.457808579504 3.0340215082559043e-15
6213.633859049989 3.0431804961741163e-15
6217.809909520474 2.985405283906431e-15
6221.98595999096 2.9616314806526973e-15
6226.162010461445 3.066044456852692e-15
6230.33806093193 3.3039723246373893e-15
6234.514111402415 3.2450199862184426e-15
6238.690161872901 3.2559006411730103e-15
6242.866212343386 3.0907128522185304e-15
6247.042262813871 3.2073373274465644e-15
6251.218313284357 3.1724699793558324e-15
6255.394363754842 3.0623733311130795e-15
6259.570414225327 3.086797990910806e-15
6263.746464695812 3.0904065027143145e-15
6267.922515166298 3.080158363292355e-15
6272.098565636783 3.1051414836595564e-15
6276.274616107268 2.976336978422134e-15
6280.4506665777535 2.6694913709070434e-15
6284.626717048239 2.752105977312129e-15
6288.802767518724 2.8392020991446264e-15
6292.978817989209 3.014071647922754e-15
6297.154868459695 3.132159278907706e-15
6301.33091893018 3.03311623599178e-15
6305.506969400665 2.9703822062093695e-15
6309.6830198711505 3.062344159488928e-15
6313.859070341636 3.1734661667489667e-15
6318.035120812121 3.2613360404143655e-15
6322.211171282606 3.042031804001264e-15
6326.387221753092 3.1593489528288715e-15
6330.563272223577 3.1201435755121948e-15
6334.739322694062 3.05396138564128e-15
6338.915373164547 3.159796571882301e-15
6343.091423635033 3.332386550963081e-15
6347.267474105518 3.1989662493334625e-15
6351.443524576003 2.9677512965554656e-15
6355.6195750464885 3.1076847608187007e-15
6359.795625516974 3.0348090745676256e-15
6363.971675987459 3.138563861140966e-15
6368.147726457944 3.1120396899543163e-15
6372.32377692843 3.1126226562523285e-15
6376.499827398915 3.1659921917784195e-15
6380.6758778694 3.1933559359959284e-15
6384.8519283398855 3.259718561573419e-15
6389.027978810371 3.3112491259402438e-15
6393.204029280857 3.3467462636487918e-15
6397.380079751342 3.321548560109169e-15
6401.5561302218275 3.2564008878257996e-15
6405.732180692313 3.2641871063366625e-15
6409.908231162798 3.3043571948534036e-15
6414.084281633283 3.355095928647961e-15
6418.260332103769 3.278688067093044e-15
6422.436382574254 3.3191307188007593e-15
6426.612433044739 3.3006790366975924e-15
6430.7884835152245 3.2832312882774107e-15
6434.96453398571 3.2910913148395265e-15
6439.140584456195 3.2651434528211423e-15
6443.31663492668 3.29639042021779e-15
6447.492685397166 3.1892750582198795e-15
6451.668735867651 3.3172917244408053e-15
6455.844786338136 3.446485999436616e-15
6460.020836808621 3.3397754867169436e-15
6464.196887279107 3.2302340339135718e-15
6468.372937749592 3.1905788189933737e-15
6472.548988220077 3.1354508330791158e-15
6476.7250386905625 3.1676429731178652e-15
6480.901089161048 3.2152438730218412e-15
6485.077139631533 3.3353412178429337e-15
6489.253190102018 3.177399460732924e-15
6493.429240572504 3.4018238595992557e-15
6497.605291042989 3.454792508473935e-15
6501.781341513474 3.3931664759066312e-15
6505.9573919839595 3.336500025196536e-15
6510.133442454445 3.343544720859092e-15
6514.30949292493 3.4225825672673263e-15
6518.485543395415 3.3632389620403244e-15
6522.661593865901 3.2267569085382413e-15
6526.837644336386 3.2446952023534077e-15
6531.013694806871 3.358693681803656e-15
6535.189745277356 3.216526575745161e-15
6539.365795747842 3.354105565208299e-15
6543.541846218327 3.55533832232809e-15
6547.717896688812 3.8390497445080395e-15
6551.893947159298 0.0
6556.069997629783 0.0
6560.246048100268 0.0
6564.422098570753 0.0
6568.598149041239 0.0
6572.774199511725 4.629512179773325e-15
6576.95024998221 3.804124791343261e-15
6581.126300452695 3.594216102392787e-15
6585.302350923181 3.606073806930644e-15
6589.478401393666 3.5009730069591586e-15
6593.654451864151 3.474340653851579e-15
6597.830502334637 3.610443963645094e-15
6602.006552805122 3.5442429508348717e-15
6606.182603275607 3.4778093609596384e-15
6610.358653746092 3.4308944104736483e-15
6614.534704216578 3.2962196884167575e-15
6618.710754687063 3.4147561900530925e-15
6622.886805157548 3.4681892298154923e-15
6627.0628556280335 3.5135693157454615e-15
6631.238906098519 3.4945069063570362e-15
6635.414956569004 3.4830810382437795e-15
6639.591007039489 3.4577555294709414e-15
6643.767057509975 3.434036688204367e-15
6647.94310798046 3.3708767217645638e-15
6652.119158450945 3.5975523851209125e-15
6656.2952089214305 3.572430013258373e-15
6660.471259391916 3.5211571239443632e-15
6664.647309862401 3.4571620251940834e-15
6668.823360332886 3.430495421351144e-15
6672.999410803372 3.4819407542487265e-15
6677.175461273857 3.509952559121774e-15
6681.351511744342 3.5818941105108186e-15
6685.527562214827 3.59396119071101e-15
6689.703612685313 3.572589424014156e-15
6693.879663155798 3.5068451371162474e-15
6698.055713626283 3.830909695884891e-15
6702.2317640967685 3.644671380165409e-15
6706.407814567254 3.589866312593176e-15
6710.583865037739 3.606808879311121e-15
6714.759915508224 3.627639878936828e-15
6718.93596597871 3.743562247900627e-15
6723.112016449195 3.8637553353885e-15
6727.28806691968 3.56543079137857e-15
6731.4641173901655 3.6640523408473585e-15
6735.640167860651 3.677344516052896e-15
6739.816218331136 3.661596318688243e-15
6743.992268801621 3.6893901965781326e-15
6748.1683192721075 3.682727105945014e-15
6752.344369742593 3.634917882750579e-15
6756.520420213078 3.6606327548527275e-15
6760.696470683563 3.694053444209252e-15
