wavelength flux
3804.05273757997 -9.471028061442526e-16
3808.2287880504555 4.2725447036983823e-16
3812.4048385209408 2.3938146929864654e-15
3816.580888991426 1.133834133768493e-15
3820.7569394619113 -2.604388238885417e-16
3824.9329899323966 5.278383981436286e-16
3829.109040402882 6.245431156009116e-16
3833.285090873367 -1.9016379649391858e-16
3837.4611413438524 -2.6245782182079833e-16
3841.6371918143377 8.589894370998828e-20
3845.813242284823 1.9947782120245634e-17
3849.9892927553083 -8.261976474761843e-16
3854.1653432257935 -3.7603733892998804e-17
3858.341393696279 -6.888780845368891e-16
3862.517444166764 6.828897855964166e-16
3866.6934946372494 3.0160598457951714e-16
3870.8695451077347 9.827953377510094e-16
3875.0455955782204 -4.3259998420505177e-16
3879.2216460487057 -4.0797122730001797e-16
3883.397696519191 7.859745665171286e-17
3887.5737469896762 1.3651469239941648e-16
3891.7497974601615 7.905587045975452e-16
3895.925847930647 5.261493565793534e-16
3900.101898401132 -5.418853058861239e-16
3904.2779488716174 -5.241418718377935e-16
3908.4539993421026 1.4869292328206808e-17
3912.630049812588 1.820623290441726e-16
3916.806100283073 -2.922259758325692e-16
3920.982150753559 1.5942990690528242e-17
3925.158201224044 4.011931806287151e-16
3929.3342516945295 6.403403125250803e-17
3933.5103021650148 -2.894210144829538e-16
3937.6863526355 -2.2383650830424413e-16
3941.8624031059853 -5.830517904247345e-16
3946.0384535764706 -3.1795514021724374e-16
3950.214504046956 -4.790532100767354e-16
3954.390554517441 7.048824440882619e-17
3958.5666049879264 4.920506128504657e-16
3962.7426554584117 1.603355247241004e-16
3966.918705928897 7.060691976093791e-17
3971.0947563993823 1.1184565704929275e-16
3975.2708068698676 3.5859044922456264e-16
3979.446857340353 2.6387272257674146e-16
3983.622907810838 -1.5589761208145342e-16
3987.7989582813234 -3.2380420486295084e-16
3991.9750087518087 2.5145557072746826e-16
3996.151059222294 -1.2819920308023743e-16
4000.3271096927792 5.630616239091181e-16
4004.5031601632645 3.7498347607839287e-16
4008.67921063375 2.675572119816234e-16
4012.855261104235 4.847928413627017e-16
