wavelength flux
3804.05273757997 -1.5590501876944756e-15
3808.2287880504555 -1.7547412395844486e-15
3812.4048385209408 -4.220284405328598e-16
3816.580888991426 2.875707773507697e-16
3820.7569394619113 1.419199274785323e-15
3824.9329899323966 6.742548555337165e-16
3829.109040402882 -1.7076864619369568e-16
3833.285090873367 5.826543929639632e-16
3837.4611413438524 4.2305903034735907e-16
3841.6371918143377 -7.053494119242323e-16
3845.813242284823 -1.799660226982765e-15
3849.9892927553083 -1.3732471183557847e-16
3854.1653432257935 9.551108303933815e-17
3858.341393696279 1.6990825952862525e-15
3862.517444166764 -2.1496501898565063e-15
3866.6934946372494 2.405849924913639e-16
3870.8695451077347 2.4878751416704394e-16
3875.0455955782204 -8.319058349684203e-16
3879.2216460487057 4.526450210115327e-16
3883.397696519191 7.986660277387876e-16
3887.5737469896762 3.8336028938323016e-16
3891.7497974601615 9.37185016346884e-16
3895.925847930647 1.0009001723572039e-15
3900.101898401132 1.5787967583898382e-16
3904.2779488716174 5.948671589572138e-16
3908.4539993421026 -5.010048142343776e-16
3912.630049812588 -3.836134567361054e-16
3916.806100283073 -1.3871508974974557e-16
3920.982150753559 1.4314841573765318e-15
3925.158201224044 -4.835585999481339e-16
3929.3342516945295 2.4134404261558287e-16
3933.5103021650148 8.31211691498982e-16
3937.6863526355 6.34559373160556e-17
3941.8624031059853 3.171184959501704e-16
3946.0384535764706 4.62809372948364e-16
3950.214504046956 -1.0695035152017479e-16
3954.390554517441 3.190100361274738e-16
3958.5666049879264 2.9482416765189745e-16
3962.7426554584117 5.414974493266971e-16
3966.918705928897 1.0674721459914555e-16
3971.0947563993823 1.0313691653384512e-16
3975.2708068698676 5.33691333787631e-16
3979.446857340353 1.2694272600446723e-15
3983.622907810838 5.677870568006907e-16
3987.7989582813234 4.806103785980247e-16
3991.9750087518087 1.1810282240123585e-15
3996.151059222294 1.711682177497466e-16
4000.3271096927792 9.075379164377536e-16
4004.5031601632645 6.860012242242482e-16
4008.67921063375 5.211394069240334e-16
4012.855261104235 1.1339484589329661e-15
4017.0313115747203 7.584103569845228e-16
4021.2073620452056 1.1051426943010057e-15
4025.383412515691 9.144522680926944e-16
4029.559462986176 8.49490809297763e-16
4033.7355134566615 7.593981338930162e-16
4037.9115639271467 6.270104385820823e-16
4042.087614397632 4.3145430105193424e-16
4046.2636648681173 5.090245117037656e-16
4050.4397153386026 1.558917443593897e-16
4054.6157658090883 1.3276055519040175e-15
4058.7918162795736 1.3323761991357108e-15
4062.967866750059 1.0476494134817335e-15
4067.143917220544 1.7296617097629626e-16
4071.3199676910294 9.334321608080094e-16
4075.4960181615147 9.926110631928873e-16
4079.672068632 8.116952491609211e-16
4083.8481191024853 1.4479053185014583e-15
4088.0241695729705 1.6210162999517453e-15
4092.200220043456 1.520473393773785e-15
4096.376270513942 1.353724749351513e-15
4100.552320984427 1.0923069679335526e-15
4104.728371454912 7.788483358634641e-16
4108.904421925397 5.742411434265118e-16
4113.080472395883 4.347520680028505e-16
4117.256522866368 4.661807901282932e-16
4121.432573336853 8.2797753631807815e-16
4125.6086238073385 7.106769898424502e-16
4129.784674277824 9.601299421606777e-16
4133.960724748309 1.0049671240581403e-15
4138.136775218794 1.2101913323834817e-15
4142.31282568928 9.85236779526183e-16
4146.488876159765 6.229704093269797e-16
4150.66492663025 1.000168688645983e-15
4154.8409771007355 8.460228882447847e-16
4159.017027571221 1.174357013187629e-15
4163.193078041706 1.3264337974214938e-15
4167.369128512191 9.84674742657614e-16
4171.545178982677 7.638466119364665e-16
4175.721229453162 6.04401540583953e-16
4179.897279923647 5.079420182733776e-16
4184.073330394132 7.802403679912617e-16
4188.249380864618 1.1656601204419693e-15
4192.425431335103 1.1511123111639665e-15
4196.601481805588 1.0370688614498164e-15
4200.7775322760735 1.0336697334276126e-15
4204.953582746559 1.1221333575004865e-15
4209.129633217044 1.0292876246926796e-15
4213.305683687529 1.1314483582535755e-15
4217.481734158015 1.2074956262286345e-15
4221.6577846285 1.3281336409718832e-15
4225.833835098985 9.74987546735628e-16
4230.0098855694705 8.8883896655413e-16
4234.185936039956 1.2320127348445678e-15
4238.361986510441 1.3892303545827956e-15
4242.538036980926 1.2282412878799197e-15
4246.714087451412 1.0656860111304593e-15
4250.890137921897 1.0849456056284812e-15
4255.066188392382 1.3553784844073977e-15
4259.242238862867 1.4609019662821374e-15
4263.418289333353 1.2122727381583882e-15
4267.594339803838 1.2501452329288085e-15
4271.770390274323 1.1767977720920356e-15
4275.946440744809 1.0742564686195895e-15
4280.122491215294 1.1960280759540837e-15
4284.298541685779 1.0594454891385981e-15
4288.474592156264 1.150364246231615e-15
4292.65064262675 1.2963536385720604e-15
4296.826693097235 1.1584224918566221e-15
4301.002743567721 8.6743341204902405e-16
4305.178794038206 5.949488643975294e-16
4309.354844508692 7.736663642537334e-16
4313.530894979177 1.074062508608081e-15
4317.706945449662 1.6531174051031576e-15
4321.882995920148 1.6017936838150138e-15
4326.059046390633 1.5710777587795883e-15
4330.235096861118 1.7009392935959563e-15
4334.411147331603 1.806184436408844e-15
4338.587197802089 1.44951353348916e-15
4342.763248272574 1.4109946917488674e-15
4346.939298743059 1.690810560331591e-15
4351.1153492135445 1.6441853197228766e-15
4355.29139968403 1.3848636211955137e-15
4359.467450154515 1.6568673592903497e-15
4363.643500625 1.7083445169404312e-15
4367.819551095486 1.4898201187809433e-15
4371.995601565971 1.7966341490585807e-15
4376.171652036456 1.4125853201432528e-15
4380.3477025069415 1.5896851854105953e-15
4384.523752977427 1.4030578280084165e-15
4388.699803447913 1.3411335119286031e-15
4392.875853918398 1.5445642208288035e-15
4397.0519043888835 1.4179561962879757e-15
4401.227954859369 1.4461059814331341e-15
4405.404005329854 1.2802960942668595e-15
4409.580055800339 1.817222779244368e-15
4413.756106270825 2.081420809773074e-15
4417.93215674131 1.5544616896751665e-15
4422.108207211795 1.7726651381220495e-15
4426.28425768228 1.7437674138245436e-15
4430.460308152766 1.6692247539204851e-15
4434.636358623251 1.828474214882221e-15
4438.812409093736 2.0597142257051877e-15
4442.988459564222 1.941714267935511e-15
4447.164510034707 1.846855844865788e-15
4451.340560505192 1.7666112357376018e-15
4455.516610975677 1.821174313901697e-15
4459.692661446163 1.7406058347532304e-15
4463.868711916648 2.0839968199939152e-15
4468.044762387133 2.0500056349383304e-15
4472.2208128576185 1.9896222856754256e-15
4476.396863328104 2.216510212984925e-15
4480.572913798589 2.179948075652551e-15
4484.748964269074 2.1042862286564938e-15
4488.92501473956 2.1716946410852694e-15
4493.101065210045 2.0090334886089112e-15
4497.27711568053 1.9370713807425815e-15
4501.4531661510155 2.303430072495207e-15
4505.629216621501 2.3720784504299477e-15
4509.805267091986 2.4030232406181257e-15
4513.981317562471 2.5431543109973753e-15
4518.157368032957 2.5074962484202557e-15
4522.333418503442 2.40119830893404e-15
4526.509468973927 2.0711656424090768e-15
4530.685519444412 2.0352116844833193e-15
4534.861569914898 2.29650470176559e-15
4539.037620385383 2.4648139364040983e-15
4543.213670855868 2.2804486059176796e-15
4547.3897213263535 2.240155164605694e-15
4551.565771796839 2.04855632812427e-15
4555.741822267324 2.1123457298753798e-15
4559.917872737809 2.417094908759112e-15
4564.093923208295 2.3155824978879468e-15
4568.26997367878 2.4076456475651772e-15
4572.446024149265 2.3695668661120988e-15
4576.6220746197505 2.3853237716964564e-15
4580.798125090236 2.472699982667192e-15
4584.974175560721 2.461490994842081e-15
4589.150226031206 2.5470070641018567e-15
4593.326276501692 2.285328911798663e-15
4597.502326972177 2.2204905921297002e-15
4601.678377442662 2.337675076837498e-15
4605.854427913147 2.5276299200892024e-15
4610.030478383633 2.7673838376622767e-15
4614.206528854118 2.710935046524604e-15
4618.382579324603 2.8118451728248527e-15
4622.558629795089 2.8296383795130652e-15
4626.734680265574 2.714881959475807e-15
4630.910730736059 2.7680227090257373e-15
4635.086781206544 2.838943658446918e-15
4639.26283167703 2.894866325976345e-15
4643.438882147515 2.7226455400332448e-15
4647.614932618 2.717871430521803e-15
4651.7909830884855 2.6168117603081457e-15
4655.967033558972 2.725123270623777e-15
4660.143084029457 2.739589560664835e-15
4664.319134499942 2.8447733714393817e-15
4668.4951849704275 2.2488401518213805e-15
4672.671235440913 2.6546838721006822e-15
4676.847285911398 2.731366808497747e-15
4681.023336381883 2.8303463221778562e-15
4685.199386852369 2.883188156386473e-15
4689.375437322854 2.684340559410368e-15
4693.551487793339 2.7795103746920863e-15
4697.7275382638245 2.7047288255640023e-15
4701.90358873431 2.885601438340303e-15
4706.079639204795 2.744211164138072e-15
4710.25568967528 2.53709044139705e-15
4714.431740145766 3.0067603635803426e-15
4718.607790616251 3.174860529794662e-15
4722.783841086736 2.9522536866049927e-15
4726.959891557221 2.6524023340953862e-15
4731.135942027707 2.422791175974294e-15
4735.311992498192 2.8942443864108358e-15
4739.488042968677 3.084010850311416e-15
4743.664093439163 3.0219090218188746e-15
4747.840143909649 3.1459211619992574e-15
4752.016194380134 3.1726112498328485e-15
4756.192244850619 3.1013050057332683e-15
4760.368295321105 3.043874782135924e-15
4764.54434579159 3.0900267085031294e-15
4768.720396262075 3.083460448461543e-15
4772.89644673256 3.063162602231665e-15
4777.072497203046 2.9579227742701976e-15
4781.248547673531 2.9644523777544316e-15
4785.424598144016 2.8848886451862e-15
4789.600648614502 2.846440457336943e-15
4793.776699084987 3.0782852053283332e-15
4797.952749555472 3.332490090076172e-15
4802.128800025957 3.29396100109023e-15
4806.304850496443 3.1997460694637804e-15
4810.480900966928 3.121081159914145e-15
4814.656951437413 3.1997965252992527e-15
4818.8330019078985 3.1920117629052375e-15
4823.009052378384 3.1014983464937475e-15
4827.185102848869 3.1919949218127254e-15
4831.361153319354 3.359895641632992e-15
4835.53720378984 3.2679879160703833e-15
4839.713254260325 3.1282197761411084e-15
4843.88930473081 3.304654757302279e-15
4848.0653552012955 3.288807543974488e-15
4852.241405671781 3.2845823643512958e-15
4856.417456142266 2.9277528358621e-15
4860.593506612751 2.8143678058408607e-15
4864.769557083237 2.895708263610326e-15
