wavelength flux
3804.05273757997 1.0193777987887836e-14
3808.2287880504555 4.510718337495645e-15
3812.4048385209408 9.07464792844561e-15
3816.580888991426 1.1976962606896204e-14
3820.7569394619113 1.2837244773879202e-14
3824.9329899323966 1.063954759504946e-14
3829.109040402882 1.0740851433781534e-14
3833.285090873367 5.9759601150786054e-15
3837.4611413438524 8.182348428903483e-15
3841.6371918143377 1.6214216096894888e-14
3845.813242284823 1.436038604832985e-14
3849.9892927553083 1.2186434362978166e-14
3854.1653432257935 1.2166768233820997e-14
3858.341393696279 1.1372418401051422e-14
3862.517444166764 1.33046758617236e-14
3866.6934946372494 1.0083618909560984e-14
3870.8695451077347 1.306653128931627e-14
3875.0455955782204 1.4150957003107962e-14
3879.2216460487057 1.533038602755317e-14
3883.397696519191 1.60199537595778e-14
3887.5737469896762 1.2099675339479713e-14
3891.7497974601615 1.0094367951785458e-14
3895.925847930647 1.0558686355527742e-14
3900.101898401132 1.4164071515808472e-14
3904.2779488716174 1.4723725371161685e-14
3908.4539993421026 1.952404240516241e-14
3912.630049812588 1.452626228535852e-14
3916.806100283073 1.6314273349516495e-14
3920.982150753559 1.7711217582580067e-14
3925.158201224044 1.4935109844562002e-14
3929.3342516945295 1.2998653600390659e-14
3933.5103021650148 1.56022315621502e-14
3937.6863526355 1.4778187441201665e-14
3941.8624031059853 1.8464681815622665e-14
3946.0384535764706 1.5456347726132727e-14
3950.214504046956 1.3937253315649419e-14
3954.390554517441 1.3978971148270599e-14
3958.5666049879264 1.3217792669049523e-14
3962.7426554584117 1.1474890845952686e-14
3966.918705928897 1.2032804371052132e-14
3971.0947563993823 1.2763860166776828e-14
3975.2708068698676 1.3010629565953323e-14
3979.446857340353 1.4091762192737899e-14
3983.622907810838 1.564218316850267e-14
3987.7989582813234 1.8397883319627924e-14
3991.9750087518087 1.5877838906237042e-14
3996.151059222294 1.4918309398256844e-14
4000.3271096927792 1.8230824681023044e-14
4004.5031601632645 1.636192401636445e-14
4008.67921063375 1.6411903686327284e-14
4012.855261104235 1.5064947473555464e-14
4017.0313115747203 1.4221847359166102e-14
4021.2073620452056 1.452161096662263e-14
4025.383412515691 1.4830630524415427e-14
4029.559462986176 1.4770668074933506e-14
4033.7355134566615 1.603143808321374e-14
4037.9115639271467 1.6426964121238672e-14
4042.087614397632 1.779563567014619e-14
4046.2636648681173 1.429659790957507e-14
4050.4397153386026 1.5695506241621302e-14
4054.6157658090883 1.712546918170859e-14
4058.7918162795736 1.5566240559049374e-14
4062.967866750059 1.9293284573615936e-14
4067.143917220544 1.5936893552496128e-14
4071.3199676910294 1.5512612752029187e-14
