inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ASAS_SN,V,57007.21875,0.0,13.100835800170898,0.004151555243879557,22.05862045288086,0.08425137400627136
ASAS_SN,V,57008.22265625,0.0,13.092202186584473,0.0040542567148804665,22.234724044799805,0.08293365687131882
ASAS_SN,V,57009.22265625,0.0,13.10039234161377,0.00480418698862195,22.0676212310791,0.0975356176495552
ASAS_SN,V,57011.21875,0.0,13.105236053466797,0.00422183470800519,21.969406127929688,0.08533111214637756
ASAS_SN,V,57012.20703125,0.0,13.10457706451416,0.004069712478667498,21.98272705078125,0.08230631053447723
ASAS_SN,V,57136.62890625,0.0,13.129790306091309,0.0058731199242174625,21.47813606262207,0.11605217307806015
ASAS_SN,V,57137.625,0.0,13.12619400024414,0.005282121244817972,21.54938316345215,0.104720339179039
ASAS_SN,V,57147.59375,0.0,13.119144439697266,0.007814372889697552,21.68975257873535,0.1559324711561203
ASAS_SN,V,57157.58984375,0.0,13.131758689880371,0.004432093817740679,21.43922996520996,0.08741902559995651
ASAS_SN,V,57160.56640625,0.0,13.10745906829834,0.004546409007161856,21.92445182800293,0.09170332551002502
ASAS_SN,V,57163.58984375,0.0,13.122709274291992,0.004127784166485071,21.618669509887695,0.08209822326898575
ASAS_SN,V,57171.546875,0.0,13.102910995483398,0.004435535985976458,22.01650047302246,0.08984258025884628
ASAS_SN,V,57173.54296875,0.0,13.135194778442383,0.005091254599392414,21.371475219726562,0.10010302066802979
ASAS_SN,V,57179.56640625,0.0,13.118219375610352,0.006474483758211136,21.7082462310791,0.12930570542812347
ASAS_SN,V,57182.51953125,0.0,13.119735717773438,0.004944088403135538,21.677963256835938,0.09860354661941528
ASAS_SN,V,57184.56640625,0.0,13.11834716796875,0.004058458376675844,21.705703735351562,0.08104435354471207
ASAS_SN,V,57189.6015625,0.0,13.10260009765625,0.004391171503812075,22.022796630859375,0.0889694094657898
ASAS_SN,V,57193.5,0.0,13.122589111328125,0.004243003204464912,21.621063232421875,0.08439918607473373
ASAS_SN,V,57196.5234375,0.0,13.114068031311035,0.003928782884031534,21.791412353515625,0.07876463234424591
ASAS_SN,V,57202.44921875,0.0,13.106755256652832,0.006153912283480167,21.938671112060547,0.12420796602964401
ASAS_SN,V,57206.51953125,0.0,13.121467590332031,0.006732830312103033,21.643394470214844,0.13406360149383545
ASAS_SN,V,57209.4765625,0.0,13.111152648925781,0.004887993913143873,21.85000228881836,0.09825846552848816
ASAS_SN,V,57212.5703125,0.0,13.117103576660156,0.005027681589126587,21.73056983947754,0.10051403939723969
ASAS_SN,V,57221.4296875,0.0,13.117398262023926,0.004108198452740908,21.724679946899414,0.08210935443639755
ASAS_SN,V,57226.484375,0.0,13.114096641540527,0.004090372007340193,21.790830612182617,0.08200199902057648
ASAS_SN,V,57230.37890625,0.0,13.119287490844727,0.0042897239327430725,21.686899185180664,0.08558834344148636
