inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ASAS_SN,V,57007.4375,0.0,10.136697769165039,0.0005035949870944023,338.24658203125,0.156712144613266
ASAS_SN,V,57007.45703125,0.0,10.14924144744873,0.00046984973596408963,334.36138916015625,0.14453163743019104
ASAS_SN,V,57008.4609375,0.0,10.163232803344727,0.0003188897971995175,330.08013916015625,0.09683845937252045
ASAS_SN,V,57009.44921875,0.0,10.209197044372559,0.0008003811817616224,316.39813232421875,0.23297998309135437
ASAS_SN,V,57009.453125,0.0,10.18902587890625,0.000610160524956882,322.33111572265625,0.18093982338905334
ASAS_SN,V,57011.4453125,0.0,10.222967147827148,0.0008666298817843199,312.4105529785156,0.24908477067947388
ASAS_SN,V,57011.45703125,0.0,10.229336738586426,0.0009055179543793201,310.58306884765625,0.2587394714355469
ASAS_SN,V,57021.421875,0.0,10.338626861572266,0.001527563319541514,280.8418884277344,0.39468348026275635
ASAS_SN,V,57021.4375,0.0,10.35841178894043,0.0016222338890656829,275.7704772949219,0.4115750789642334
ASAS_SN,V,57037.3828125,0.0,10.377267837524414,0.0017156620742753148,271.02252197265625,0.42778441309928894
ASAS_SN,V,57037.3984375,0.0,10.435416221618652,0.002003289759159088,256.8893737792969,0.47345393896102905
ASAS_SN,V,57038.32421875,0.0,10.375691413879395,0.0016934328014031053,271.4164123535156,0.422855406999588
ASAS_SN,V,57038.33203125,0.0,10.427241325378418,0.0019626484718173742,258.8309020996094,0.46735453605651855
ASAS_SN,V,57039.29296875,0.0,10.416260719299316,0.0018950499361380935,261.46173095703125,0.4558444023132324
ASAS_SN,V,57039.30078125,0.0,10.405591011047363,0.001842197496443987,264.0439147949219,0.447507381439209
ASAS_SN,V,57040.296875,0.0,10.367164611816406,0.0016489081317558885,273.5563049316406,0.4149836599826813
ASAS_SN,V,57040.296875,0.0,10.411209106445312,0.0018702649977058172,262.6812438964844,0.451980859041214
ASAS_SN,V,57042.2890625,0.0,10.379022598266602,0.0017096428200602531,270.58489990234375,0.4255952537059784
ASAS_SN,V,57042.31640625,0.0,10.380777359008789,0.0017289932584390044,270.1479187011719,0.4297172427177429
ASAS_SN,V,57043.2890625,0.0,10.388689994812012,0.0017625109758228064,268.18621826171875,0.43486666679382324
ASAS_SN,V,57043.31640625,0.0,10.36314582824707,0.0016319567803293467,274.5706787109375,0.41224047541618347
ASAS_SN,V,57044.28515625,0.0,10.386366844177246,0.0017429138533771038,268.7608337402344,0.4309528172016144
ASAS_SN,V,57044.3125,0.0,10.378987312316895,0.001711974386125803,270.59356689453125,0.42618927359580994
ASAS_SN,V,57045.30859375,0.0,10.319831848144531,0.0013962455559521914,285.7458801269531,0.36705368757247925
ASAS_SN,V,57046.296875,0.0,10.309697151184082,0.0013494031736627221,288.4254150390625,0.35806596279144287
ASAS_SN,V,57047.359375,0.0,10.272551536560059,0.0011702482588589191,298.464111328125,0.32133492827415466
ASAS_SN,V,57047.40234375,0.0,10.26380729675293,0.0010972011368721724,300.8775329589844,0.303713321685791
ASAS_SN,V,57048.3125,0.0,10.253520965576172,0.0010331962257623672,303.74163818359375,0.28871873021125793
ASAS_SN,V,57048.37109375,0.0,10.270646095275879,0.0011609953362494707,298.98828125,0.3193540871143341
ASAS_SN,V,57049.265625,0.0,10.283597946166992,0.0012582706985995173,295.4427490234375,0.34200721979141235
ASAS_SN,V,57049.296875,0.0,10.225399017333984,0.0008714587311260402,311.7117004394531,0.24991238117218018
ASAS_SN,V,57051.29296875,0.0,10.205690383911133,0.000857408216688782,317.4214782714844,0.2503870129585266
ASAS_SN,V,57051.29296875,0.0,10.192821502685547,0.0006706118583679199,321.20623779296875,0.19817233085632324
ASAS_SN,V,57054.28515625,0.0,10.114692687988281,0.000802410941105336,345.1718444824219,0.254812091588974
ASAS_SN,V,57060.29296875,0.0,9.991689682006836,0.0011689546518027782,386.5775451660156,0.41574031114578247
ASAS_SN,V,57061.2421875,0.0,9.965585708618164,0.0012260193470865488,395.9845886230469,0.4466460049152374
ASAS_SN,V,57061.375,0.0,9.929230690002441,0.0012884847819805145,409.46844482421875,0.48538634181022644
