inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ASAS_SN,V,57061.6484375,0.0,16.824865341186523,0.1989821344614029,0.7144407033920288,0.13078807294368744
ASAS_SN,V,57064.6484375,0.0,16.5290584564209,0.12881016731262207,0.9381860494613647,0.11118007451295853
ASAS_SN,V,57065.64453125,0.0,16.940080642700195,0.2107609361410141,0.6425108313560486,0.12458287924528122
ASAS_SN,V,57068.66796875,0.0,16.347732543945312,0.1564616858959198,1.1087138652801514,0.15959353744983673
ASAS_SN,V,57069.63671875,0.0,16.557811737060547,0.1010180190205574,0.913666307926178,0.08491301536560059
ASAS_SN,V,57071.6328125,0.0,16.715784072875977,0.12869933247566223,0.789948582649231,0.09353258460760117
ASAS_SN,V,57071.6640625,0.0,16.726341247558594,0.14264832437038422,0.7823044657707214,0.10266686230897903
ASAS_SN,V,57073.625,0.0,16.84213638305664,0.15239432454109192,0.7031664848327637,0.09858589619398117
ASAS_SN,V,57073.65234375,0.0,17.42085075378418,0.18713320791721344,0.4126409590244293,0.07104132324457169
ASAS_SN,V,57077.609375,0.0,16.77117156982422,0.20134343206882477,0.7506612539291382,0.1390494555234909
ASAS_SN,V,57080.625,0.0,17.065744400024414,0.16782407462596893,0.572287917137146,0.08836019784212112
ASAS_SN,V,57082.62109375,0.0,17.02776336669922,0.13475055992603302,0.5926617383956909,0.07347257435321808
ASAS_SN,V,57091.5859375,0.0,16.682613372802734,0.1974276453256607,0.8144549131393433,0.1479322463274002
ASAS_SN,V,57097.6171875,0.0,17.338289260864258,0.19962312281131744,0.44524261355400085,0.08177026361227036
ASAS_SN,V,57098.61328125,0.0,16.98408317565918,0.1808949112892151,0.6169919371604919,0.10268184542655945
ASAS_SN,V,57103.55859375,0.0,16.961952209472656,0.17228886485099792,0.6296972632408142,0.0998106375336647
ASAS_SN,V,57103.6015625,0.0,17.171064376831055,0.17697396874427795,0.519382119178772,0.08456375449895859
ASAS_SN,V,57105.546875,0.0,16.928369522094727,0.18956686556339264,0.6494780778884888,0.11326995491981506
ASAS_SN,V,57105.57421875,0.0,16.921642303466797,0.12154991179704666,0.6535149216651917,0.0730799064040184
ASAS_SN,V,57106.56640625,0.0,17.11578369140625,0.19552147388458252,0.5465108752250671,0.09830624610185623
ASAS_SN,V,57124.56640625,0.0,17.14113426208496,0.21048647165298462,0.5338982343673706,0.10338809341192245
ASAS_SN,V,57125.6171875,0.0,16.70528793334961,0.1198759377002716,0.7976220846176147,0.0879664421081543
ASAS_SN,V,57130.58984375,0.0,17.21891975402832,0.19082263112068176,0.4969865083694458,0.08724936842918396
ASAS_SN,V,57131.5703125,0.0,16.95586585998535,0.11518294364213943,0.6332365274429321,0.06710299849510193
ASAS_SN,V,57137.48828125,0.0,16.96701431274414,0.16849178075790405,0.6267682909965515,0.09715688228607178
ASAS_SN,V,57137.4921875,0.0,17.062841415405273,0.1433296650648117,0.5738204121589661,0.07566584646701813
ASAS_SN,V,57138.46484375,0.0,16.539682388305664,0.10878532379865646,0.9290517568588257,0.09298182278871536
ASAS_SN,V,57144.56640625,0.0,16.925241470336914,0.1696653664112091,0.6513525247573853,0.1016710102558136
ASAS_SN,V,57153.42578125,0.0,16.763113021850586,0.1445721685886383,0.7562534809112549,0.10058654844760895
ASAS_SN,V,57156.49609375,0.0,17.368701934814453,0.17554451525211334,0.4329439103603363,0.0699208527803421
ASAS_SN,V,57160.46875,0.0,16.803409576416016,0.13900721073150635,0.7287002801895142,0.09319102019071579
ASAS_SN,V,57161.46484375,0.0,16.872072219848633,0.11181338131427765,0.6840435266494751,0.07036640495061874
ASAS_SN,V,57166.421875,0.0,17.077991485595703,0.14786335825920105,0.5658693909645081,0.07697764784097672
ASAS_SN,V,57166.45703125,0.0,16.859025955200195,0.12647755444049835,0.6923130750656128,0.08055709302425385
ASAS_SN,V,57168.3984375,0.0,16.988035202026367,0.04854857549071312,0.6147496104240417,0.027457598596811295
ASAS_SN,V,57172.36328125,0.0,16.450605392456055,0.14954164624214172,1.0084872245788574,0.1387459635734558
ASAS_SN,V,57181.390625,0.0,16.904993057250977,0.14564594626426697,0.6636140942573547,0.0889204815030098
ASAS_SN,V,57194.46484375,0.0,17.11972427368164,0.1715582311153412,0.5445310473442078,0.08594527840614319
ASAS_SN,V,57195.45703125,0.0,17.345277786254883,0.14338034391403198,0.44238629937171936,0.05835513770580292
ASAS_SN,V,57200.32421875,0.0,16.906644821166992,0.14186066389083862,0.6626052856445312,0.08647781610488892
ASAS_SN,V,57200.33984375,0.0,17.119083404541016,0.11191616952419281,0.5448532104492188,0.05609965696930885
ASAS_SN,V,57201.2734375,0.0,16.867116928100586,0.1467050313949585,0.6871729493141174,0.0927467867732048
ASAS_SN,V,57201.30078125,0.0,16.788785934448242,0.10107271373271942,0.7385811805725098,0.0686783716082573
ASAS_SN,V,57209.359375,0.0,16.67649269104004,0.16637054085731506,0.8190593719482422,0.1253659576177597
ASAS_SN,V,57211.53125,0.0,17.15473747253418,0.19868460297584534,0.5272510051727295,0.09637612849473953
ASAS_SN,V,57212.3984375,0.0,17.073780059814453,0.10140559077262878,0.5680685639381409,0.05299690365791321
ASAS_SN,V,57217.29296875,0.0,17.277278900146484,0.12608680129051208,0.4709787368774414,0.05463346466422081
ASAS_SN,V,57217.3359375,0.0,17.195175170898438,0.20240113139152527,0.5079748034477234,0.09458949416875839
ASAS_SN,V,57218.41796875,0.0,17.222932815551758,0.0813840851187706,0.4951528012752533,0.03707375377416611
ASAS_SN,V,57222.453125,0.0,16.997282028198242,0.1622665673494339,0.60953688621521,0.09099486470222473
ASAS_SN,V,57222.47265625,0.0,16.729257583618164,0.09167975932359695,0.7802066206932068,0.06580682098865509
ASAS_SN,V,57227.33984375,0.0,17.134347915649414,0.19381999969482422,0.5372467041015625,0.09579881280660629
ASAS_SN,V,57227.3984375,0.0,17.126794815063477,0.13724587857723236,0.5409963130950928,0.06830955296754837
ASAS_SN,V,57231.42578125,0.0,17.009531021118164,0.20925118029117584,0.6026986241340637,0.11602616310119629
ASAS_SN,V,57237.41015625,0.0,17.098342895507812,0.19251105189323425,0.5553613305091858,0.09836013615131378
ASAS_SN,V,57240.30078125,0.0,16.967880249023438,0.07967113703489304,0.6262684464454651,0.04590388014912605
ASAS_SN,V,57243.37890625,0.0,17.47830581665039,0.17994041740894318,0.3913721740245819,0.064789779484272
ASAS_SN,V,57246.3671875,0.0,17.170055389404297,0.20707537233829498,0.5198650360107422,0.09903915226459503
ASAS_SN,V,57246.37890625,0.0,17.00528907775879,0.13283583521842957,0.6050575375556946,0.07394345849752426
ASAS_SN,V,57251.390625,0.0,17.35093116760254,0.11595382541418076,0.44008854031562805,0.046947553753852844
ASAS_SN,V,57264.3515625,0.0,16.336750030517578,0.15764662623405457,1.119986653327942,0.16243715584278107
ASAS_SN,V,57270.359375,0.0,17.240144729614258,0.18703778088092804,0.4873656928539276,0.08386333286762238
ASAS_SN,V,57277.31640625,0.0,16.97107696533203,0.08973796665668488,0.6244267225265503,0.051552001386880875
ASAS_SN,V,57285.25,0.0,17.038679122924805,0.1613975614309311,0.5867338180541992,0.0871216207742691
ASAS_SN,V,57285.2890625,0.0,16.583763122558594,0.13393531739711761,0.8920868039131165,0.10992337763309479
ASAS_SN,V,57302.2421875,0.0,17.393444061279297,0.16460435092449188,0.42318934202194214,0.06408610194921494
ASAS_SN,V,57303.24609375,0.0,16.854490280151367,0.09361691027879715,0.6952109336853027,0.05987681820988655
ASAS_SN,V,57305.23046875,0.0,17.01795196533203,0.13033148646354675,0.5980423092842102,0.07170823961496353
ASAS_SN,V,57307.26171875,0.0,17.0994815826416,0.09770841151475906,0.554778516292572,0.04987000674009323
ASAS_SN,V,57310.21875,0.0,16.6811466217041,0.14301136136054993,0.8155563473701477,0.10730312019586563
ASAS_SN,V,57311.23828125,0.0,16.86130714416504,0.09618744254112244,0.6908597350120544,0.061135873198509216
ASAS_SN,V,57318.1953125,0.0,16.765512466430664,0.2026166468858719,0.7545834183692932,0.1406598687171936
ASAS_SN,V,57318.2109375,0.0,17.0261287689209,0.16685280203819275,0.5935555100440979,0.09111349284648895
ASAS_SN,V,57429.66015625,0.0,17.175228118896484,0.14871737360954285,0.5173943042755127,0.0707898810505867
ASAS_SN,V,57430.65625,0.0,16.992218017578125,0.132850781083107,0.6123864054679871,0.07484752684831619
ASAS_SN,V,57432.65234375,0.0,17.056842803955078,0.13331064581871033,0.5770000219345093,0.0707666203379631
ASAS_SN,V,57433.6484375,0.0,17.29677391052246,0.18914227187633514,0.46259745955467224,0.08049699664115906
ASAS_SN,V,57434.64453125,0.0,17.287012100219727,0.1967652440071106,0.4667750597000122,0.08449749648571014
ASAS_SN,V,57436.6484375,0.0,17.092761993408203,0.11648329347372055,0.558222770690918,0.059821732342243195
ASAS_SN,V,57447.609375,0.0,16.631671905517578,0.16010017693042755,0.8535794019699097,0.12572555243968964
ASAS_SN,V,57448.63671875,0.0,16.589073181152344,0.1007518321275711,0.8877342939376831,0.08228558301925659
ASAS_SN,V,57452.6015625,0.0,17.347084045410156,0.20227459073066711,0.4416504204273224,0.08218789100646973
ASAS_SN,V,57453.6171875,0.0,16.932159423828125,0.10382447391748428,0.6472158432006836,0.061821095645427704
ASAS_SN,V,57456.62890625,0.0,17.1589412689209,0.14414653182029724,0.5252139568328857,0.06965115666389465
ASAS_SN,V,57460.59765625,0.0,17.222187042236328,0.1289774626493454,0.49549344182014465,0.058794889599084854
ASAS_SN,V,57462.6015625,0.0,17.303945541381836,0.1540915071964264,0.45955151319503784,0.06514794379472733
ASAS_SN,V,57467.5859375,0.0,16.665597915649414,0.13697488605976105,0.8273200988769531,0.10425630956888199
ASAS_SN,V,57487.546875,0.0,16.912565231323242,0.12302965670824051,0.6590019464492798,0.07459063827991486
ASAS_SN,V,57489.5,0.0,17.162242889404297,0.1399046629667282,0.523618757724762,0.06739616394042969
ASAS_SN,V,57490.5546875,0.0,16.749055862426758,0.08715876936912537,0.7661082744598389,0.06143121421337128
ASAS_SN,V,57495.50390625,0.0,16.6591854095459,0.1339268535375595,0.8322211503982544,0.10254021733999252
ASAS_SN,V,57508.6015625,0.0,17.246976852416992,0.16501088440418243,0.4843081533908844,0.07352282851934433
ASAS_SN,V,57511.53125,0.0,17.076725006103516,0.11232442408800125,0.5665298700332642,0.058544330298900604
ASAS_SN,V,57511.6171875,0.0,17.43063735961914,0.19327127933502197,0.4089381992816925,0.07271312922239304
ASAS_SN,V,57523.4609375,0.0,17.091707229614258,0.1451103538274765,0.558765172958374,0.07459600269794464
ASAS_SN,V,57525.58984375,0.0,17.0655460357666,0.09589431434869766,0.5723931789398193,0.0504981130361557
ASAS_SN,V,57537.55859375,0.0,16.742225646972656,0.10627124458551407,0.770942747592926,0.07537471503019333
ASAS_SN,V,57537.58984375,0.0,16.854793548583984,0.10508982837200165,0.6950166821479797,0.06719604879617691
ASAS_SN,V,57539.46484375,0.0,16.682662963867188,0.14538393914699554,0.8144178986549377,0.1089310273528099
ASAS_SN,V,57544.44921875,0.0,16.96038246154785,0.1263347715139389,0.6306079626083374,0.07329429686069489
ASAS_SN,V,57544.46875,0.0,16.935070037841797,0.15832620859146118,0.6454821228981018,0.09402099996805191
ASAS_SN,V,57549.46875,0.0,16.836278915405273,0.1091245636343956,0.7069697976112366,0.07097595185041428
ASAS_SN,V,57549.47265625,0.0,17.395484924316406,0.16373376548290253,0.42239487171173096,0.06362748146057129
ASAS_SN,V,57558.50390625,0.0,16.73967170715332,0.21147103607654572,0.7727585434913635,0.15034276247024536
ASAS_SN,V,57562.44921875,0.0,16.760103225708008,0.170010045170784,0.7583522200584412,0.11861329525709152
ASAS_SN,V,57566.41015625,0.0,17.204727172851562,0.15181191265583038,0.503525972366333,0.07032594084739685
ASAS_SN,V,57568.546875,0.0,17.057758331298828,0.099770687520504,0.5765129923820496,0.052917566150426865
ASAS_SN,V,57573.48046875,0.0,16.974212646484375,0.10165136307477951,0.6226264834403992,0.05822756513953209
ASAS_SN,V,57574.44140625,0.0,17.190391540527344,0.16341090202331543,0.5102179050445557,0.07670515775680542
ASAS_SN,V,57576.421875,0.0,16.851255416870117,0.07588064670562744,0.6972852945327759,0.04867762699723244
ASAS_SN,V,57577.2890625,0.0,17.043766021728516,0.11749385297298431,0.5839910507202148,0.06312613189220428
ASAS_SN,V,57580.43359375,0.0,16.783737182617188,0.0926649197936058,0.7420235276222229,0.06325878947973251
ASAS_SN,V,57581.4609375,0.0,16.711774826049805,0.11881925910711288,0.7928709983825684,0.08667167276144028
ASAS_SN,V,57583.25390625,0.0,16.82686424255371,0.20296543836593628,0.7131268978118896,0.13316090404987335
ASAS_SN,V,57585.43359375,0.0,16.946027755737305,0.20114082098007202,0.6390004754066467,0.11824675649404526
ASAS_SN,V,57591.3046875,0.0,16.64976692199707,0.17549189925193787,0.8394706845283508,0.13553467392921448
