inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ASAS_SN,V,57455.29296875,0.0,14.498823165893555,0.012549463659524918,6.086719036102295,0.0702742487192154
ASAS_SN,V,57457.30859375,0.0,14.51842212677002,0.010072775185108185,5.977830410003662,0.05539627745747566
ASAS_SN,V,57465.375,0.0,14.52318286895752,0.03162187710404396,5.9516754150390625,0.17314688861370087
ASAS_SN,V,57476.34765625,0.0,14.47140884399414,0.014450748451054096,6.242361545562744,0.08299025148153305
ASAS_SN,V,57479.296875,0.0,14.573982238769531,0.014384547248482704,5.679623603820801,0.07516290247440338
ASAS_SN,V,57486.33984375,0.0,14.588993072509766,0.01315535232424736,5.601640224456787,0.06779623031616211
ASAS_SN,V,57522.3203125,0.0,14.561226844787598,0.011952577158808708,5.746744155883789,0.06319332867860794
ASAS_SN,V,57546.16796875,0.0,14.477892875671387,0.017413485795259476,6.205193519592285,0.09940972924232483
ASAS_SN,V,57547.140625,0.0,14.514053344726562,0.009473267011344433,6.001933574676514,0.05230928212404251
ASAS_SN,V,57557.1484375,0.0,14.463617324829102,0.019364967942237854,6.287322044372559,0.11201348900794983
ASAS_SN,V,57560.3125,0.0,14.543065071105957,0.02432475984096527,5.843679904937744,0.13077442348003387
ASAS_SN,V,57566.2734375,0.0,14.541357040405273,0.013204062357544899,5.852882385253906,0.07109927386045456
ASAS_SN,V,57568.2890625,0.0,14.541476249694824,0.010975493118166924,5.852238178253174,0.05909270420670509
ASAS_SN,V,57573.15625,0.0,14.533549308776855,0.008887005038559437,5.895124435424805,0.048198800534009933
ASAS_SN,V,57585.1015625,0.0,14.520451545715332,0.01891786977648735,5.966667652130127,0.10384650528430939
ASAS_SN,V,57595.05859375,0.0,14.547719955444336,0.00938951876014471,5.8186798095703125,0.05026383325457573
ASAS_SN,V,57602.13671875,0.0,14.568647384643555,0.015762774273753166,5.70759916305542,0.08277019113302231
ASAS_SN,V,57603.05859375,0.0,14.510884284973145,0.009985746815800667,6.019475936889648,0.05530024319887161
ASAS_SN,V,57606.01953125,0.0,14.497654914855957,0.011447148397564888,6.093272686004639,0.06417054682970047
ASAS_SN,V,57609.0,0.0,14.582976341247559,0.01111394353210926,5.632771015167236,0.05759411305189133
ASAS_SN,V,57612.1015625,0.0,14.546459197998047,0.015463681891560555,5.825442790985107,0.08287616819143295
ASAS_SN,V,57616.0546875,0.0,14.499130249023438,0.019396325573325157,6.084997177124023,0.1085844561457634
ASAS_SN,V,57619.09375,0.0,14.516840934753418,0.018651029095053673,5.986544609069824,0.10272280126810074
ASAS_SN,V,57622.0546875,0.0,14.543755531311035,0.008684362284839153,5.839966297149658,0.04665907472372055
ASAS_SN,V,57625.09765625,0.0,14.574630737304688,0.012468205764889717,5.676231861114502,0.06511063128709793
ASAS_SN,V,57626.1015625,0.0,14.529695510864258,0.008955584838986397,5.916083335876465,0.04874342679977417
ASAS_SN,V,57630.0078125,0.0,14.552817344665527,0.01033203024417162,5.791427135467529,0.05505022406578064
ASAS_SN,V,57634.0703125,0.0,14.549120903015137,0.009778906591236591,5.8111772537231445,0.05228080227971077
ASAS_SN,V,57638.99609375,0.0,14.576318740844727,0.011013519018888474,5.667414665222168,0.05742472782731056
ASAS_SN,V,57643.04296875,0.0,14.502549171447754,0.019030814990401268,6.065868377685547,0.1062033474445343
ASAS_SN,V,57651.046875,0.0,14.536849021911621,0.009695806540548801,5.877233505249023,0.05242575705051422
ASAS_SN,V,57654.00390625,0.0,14.560656547546387,0.01099826954305172,5.7497639656066895,0.058178458362817764
ASAS_SN,V,57657.0625,0.0,14.527982711791992,0.010866807773709297,5.925422668457031,0.05923919752240181
ASAS_SN,V,57659.01953125,0.0,14.569234848022461,0.01075129397213459,5.704514980316162,0.05642444267868996
ASAS_SN,V,57662.0078125,0.0,14.491938591003418,0.01274522952735424,6.125436305999756,0.07182448357343674
ASAS_SN,V,57666.0390625,0.0,14.576951026916504,0.014302751049399376,5.664116859436035,0.07453145831823349
ASAS_SN,V,57669.01171875,0.0,14.513321876525879,0.01739746332168579,6.005977153778076,0.09612966328859329
ASAS_SN,V,57675.01171875,0.0,14.547504425048828,0.018509171903133392,5.81983757019043,0.09910274296998978
