name,inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
4515124540765147776,IRSA_ZTF,zr,58216.5078125,0.0,17.147144317626953,0.029581837356090546,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58217.47265625,0.0,17.27219009399414,0.030875949189066887,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58217.5078125,0.0,17.302032470703125,0.031203914433717728,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58218.49609375,0.0,17.30347442626953,0.031219961121678352,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58218.5078125,0.0,17.239307403564453,0.030523335561156273,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58219.48828125,0.0,17.221054077148438,0.03033147007226944,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58219.51171875,0.0,17.280925750732422,0.030971160158514977,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58222.46875,0.0,17.248489379882812,0.030620893463492393,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58222.4921875,0.0,17.21944808959961,0.030314719304442406,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58226.45703125,0.0,17.226036071777344,0.030383571982383728,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58226.484375,0.0,17.23714828491211,0.030500497668981552,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58228.453125,0.0,17.251758575439453,0.030655791983008385,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58230.45703125,0.0,17.289377212524414,0.031063899397850037,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58244.4765625,0.0,17.178491592407227,0.029894530773162842,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58246.44140625,0.0,17.199970245361328,0.0301132220774889,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58247.453125,0.0,17.20972442626953,0.030213743448257446,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58252.484375,0.0,17.23538589477539,0.030481891706585884,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58255.44140625,0.0,17.296953201293945,0.03114754892885685,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58256.4375,0.0,17.319496154785156,0.031399428844451904,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58257.4375,0.0,17.236854553222656,0.030497398227453232,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58257.45703125,0.0,17.210113525390625,0.03021777607500553,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58258.4375,0.0,17.209964752197266,0.030216235667467117,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58259.44140625,0.0,17.22245216369629,0.03034607134759426,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58262.3828125,0.0,17.15191650390625,0.02962895669043064,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58263.41796875,0.0,17.167381286621094,0.029782835394144058,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58266.375,0.0,17.291370391845703,0.03108585998415947,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58268.421875,0.0,17.274415969848633,0.03090015798807144,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58269.4140625,0.0,17.228092193603516,0.03040512464940548,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58270.40234375,0.0,17.30974006652832,0.031289879232645035,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58271.41796875,0.0,17.269817352294922,0.030850205570459366,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58273.3828125,0.0,17.18804168701172,0.02999132312834263,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58274.3359375,0.0,17.32314682006836,0.03144063800573349,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58275.3984375,0.0,17.22296714782715,0.03035145066678524,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58276.421875,0.0,17.21654510498047,0.030284496024250984,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58277.39453125,0.0,17.257261276245117,0.030714739114046097,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58278.45703125,0.0,17.183204650878906,0.029942208901047707,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58279.40234375,0.0,17.249448776245117,0.030631128698587418,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58280.359375,0.0,17.258930206298828,0.030732667073607445,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58281.359375,0.0,17.250713348388672,0.030644619837403297,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58282.4453125,0.0,17.185344696044922,0.029963914304971695,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58283.37890625,0.0,17.25343894958496,0.030673770233988762,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58284.33984375,0.0,17.318496704101562,0.031388163566589355,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58285.37890625,0.0,17.299423217773438,0.031174929812550545,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58286.33984375,0.0,17.259031295776367,0.030733758583664894,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58288.33203125,0.0,17.31840705871582,0.03138715401291847,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58289.44140625,0.0,17.219505310058594,0.03031531721353531,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58290.375,0.0,17.2552547454834,0.030693216249346733,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58291.31640625,0.0,17.246990203857422,0.030604911968111992,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58292.328125,0.0,17.22857093811035,0.030410153791308403,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58293.31640625,0.0,17.255813598632812,0.030699212104082108,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58295.296875,0.0,17.2873592376709,0.031041698530316353,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58296.31640625,0.0,17.269466400146484,0.030846405774354935,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58297.3359375,0.0,17.18417739868164,0.029952073469758034,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58298.3359375,0.0,17.218791961669922,0.030307887122035027,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58301.359375,0.0,17.151031494140625,0.029620202258229256,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58303.3359375,0.0,17.210033416748047,0.030216947197914124,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58304.31640625,0.0,17.184579849243164,0.029956156387925148,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58305.37890625,0.0,17.26801300048828,0.03083065338432789,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58307.37890625,0.0,17.284683227539062,0.031012315303087234,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58310.3828125,0.0,17.215850830078125,0.030277281999588013,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58311.37890625,0.0,17.343456268310547,0.031672075390815735,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58313.3828125,0.0,17.165876388549805,0.029767779633402824,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58314.4140625,0.0,17.22433853149414,0.030365800485014915,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58315.375,0.0,17.340747833251953,0.031640999019145966,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58316.33984375,0.0,17.26559066772461,0.030804451555013657,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58317.40234375,0.0,17.327545166015625,0.03149045258760452,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58318.33984375,0.0,17.314109802246094,0.03133883699774742,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58320.359375,0.0,17.34463882446289,0.031685665249824524,0.0,0.0
4515124540765147776,IRSA_ZTF,zr,58321.34765625,0.0,17.241540908813477,0.03054700419306755,0.0,0.0
