name,inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
4094491141885400576,IRSA_ZTF,zg,58209.51171875,0.0,15.442131042480469,0.01993470825254917,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58210.5234375,0.0,15.469255447387695,0.020012415945529938,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58262.40234375,0.0,15.359565734863281,0.019706351682543755,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58273.4453125,0.0,15.496835708618164,0.020092856138944626,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58274.37890625,0.0,15.489110946655273,0.020070182159543037,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58277.35546875,0.0,15.515328407287598,0.02014761231839657,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58278.375,0.0,15.511475563049316,0.02013615146279335,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58280.4140625,0.0,15.435147285461426,0.019914919510483742,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58283.4140625,0.0,15.456134796142578,0.019974658265709877,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58286.40625,0.0,15.380800247192383,0.01976393535733223,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58288.375,0.0,15.37975788116455,0.019761089235544205,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58289.375,0.0,15.351811408996582,0.019685514271259308,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58290.23046875,0.0,15.380298614501953,0.019762564450502396,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58292.3359375,0.0,15.382092475891113,0.019767463207244873,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58293.3359375,0.0,15.416535377502441,0.019862616434693336,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58295.35546875,0.0,15.3462495803833,0.019670631736516953,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58304.42578125,0.0,15.511167526245117,0.020135236904025078,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58336.2578125,0.0,15.40738582611084,0.019837133586406708,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58344.15625,0.0,15.403519630432129,0.019826412200927734,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58345.171875,0.0,15.379621505737305,0.019760718569159508,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58347.19140625,0.0,15.476788520812988,0.020034244284033775,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58364.2109375,0.0,15.291132926940918,0.019525935873389244,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58365.25390625,0.0,15.282232284545898,0.0195030327886343,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58593.4609375,0.0,15.389443397521973,0.01978759653866291,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58634.44140625,0.0,15.45738697052002,0.019978245720267296,0.0,0.0
4094491141885400576,IRSA_ZTF,zg,58637.48046875,0.0,15.448519706726074,0.019952889531850815,0.0,0.0
