name,inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
187219239343050880,IRSA_ZTF,zg,58206.19921875,0.0,14.952937126159668,0.011978457681834698,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58236.14453125,0.0,14.917712211608887,0.011928187683224678,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58329.46875,0.0,14.873676300048828,0.011866847984492779,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58330.48828125,0.0,14.905118942260742,0.011910478584468365,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58334.484375,0.0,14.895505905151367,0.011897050775587559,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58335.49609375,0.0,14.891855239868164,0.01189197227358818,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58336.49609375,0.0,14.919229507446289,0.011930331587791443,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58340.50390625,0.0,14.838875770568848,0.011819511651992798,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58342.44921875,0.0,14.861678123474121,0.011850414797663689,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58343.44921875,0.0,14.853530883789062,0.011839325539767742,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58344.4921875,0.0,14.898351669311523,0.011901017278432846,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58345.44921875,0.0,14.888874053955078,0.01188783347606659,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58346.484375,0.0,14.880946159362793,0.011876862496137619,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58347.4921875,0.0,14.889860153198242,0.0118892015889287,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58348.4921875,0.0,14.889911651611328,0.011889271438121796,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58349.4453125,0.0,14.836297988891602,0.011816045269370079,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58350.4765625,0.0,14.870701789855957,0.01186276227235794,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58351.4765625,0.0,14.89622974395752,0.011898057535290718,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58352.44921875,0.0,14.833641052246094,0.011812475509941578,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58360.46875,0.0,14.906022071838379,0.011911744251847267,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58361.4765625,0.0,14.876663208007812,0.011870956979691982,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58366.4765625,0.0,14.918639183044434,0.011929497122764587,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58367.46484375,0.0,14.881906509399414,0.011878188699483871,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58368.49609375,0.0,14.916952133178711,0.01192711666226387,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58369.48828125,0.0,14.911092758178711,0.011918861418962479,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58370.44921875,0.0,14.896971702575684,0.01189909316599369,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58371.49609375,0.0,14.907383918762207,0.011913653463125229,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58372.46484375,0.0,14.927392959594727,0.011941896751523018,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58373.515625,0.0,14.893805503845215,0.01189468428492546,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58374.44921875,0.0,14.910577774047852,0.011918138712644577,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58375.4765625,0.0,14.9058837890625,0.011911550536751747,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58376.46875,0.0,14.845307350158691,0.011828186921775341,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58377.5,0.0,14.897066116333008,0.011899225413799286,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58378.48828125,0.0,14.901484489440918,0.01190539263188839,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58379.47265625,0.0,14.878741264343262,0.01187381986528635,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58382.46484375,0.0,14.870816230773926,0.011862920597195625,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58383.484375,0.0,14.885032653808594,0.011882510967552662,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58384.48828125,0.0,14.910564422607422,0.011918120086193085,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58385.484375,0.0,14.865882873535156,0.011856161057949066,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58386.50390625,0.0,14.907793045043945,0.011914227157831192,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58388.4453125,0.0,14.879181861877441,0.011874428018927574,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58389.4453125,0.0,14.880000114440918,0.011875555850565434,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58397.390625,0.0,14.910774230957031,0.011918414384126663,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58422.4453125,0.0,14.869573593139648,0.011861215345561504,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58423.41015625,0.0,14.88309097290039,0.01187982503324747,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58424.37109375,0.0,14.909699440002441,0.011916904710233212,0.0,0.0
187219239343050880,IRSA_ZTF,zg,58426.390625,0.0,14.898147583007812,0.011900732293725014,0.0,0.0
