inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
NEOWISE,W1,57420.87109375,0.0,10.019000053405762,0.014999999664723873,0.0,0.0
NEOWISE,W1,59407.0625,0.0,10.0600004196167,0.017000000923871994,0.0,0.0
NEOWISE,W1,57591.26171875,0.0,10.012999534606934,0.01600000075995922,0.0,0.0
NEOWISE,W1,57231.74609375,0.0,10.029999732971191,0.017000000923871994,0.0,0.0
NEOWISE,W1,57951.53515625,0.0,10.02299976348877,0.014999999664723873,0.0,0.0
NEOWISE,W1,56873.5234375,0.0,10.050000190734863,0.017000000923871994,0.0,0.0
NEOWISE,W1,56870.89453125,0.0,10.043999671936035,0.014999999664723873,0.0,0.0
NEOWISE,W1,57591.58984375,0.0,10.118000030517578,0.017000000923871994,0.0,0.0
NEOWISE,W1,59042.44140625,0.0,10.09000015258789,0.01899999938905239,0.0,0.0
NEOWISE,W1,59043.68359375,0.0,10.036999702453613,0.014999999664723873,0.0,0.0
NEOWISE,W1,59407.38671875,0.0,10.045000076293945,0.014999999664723873,0.0,0.0
NEOWISE,W1,59774.9140625,0.0,10.0649995803833,0.014000000432133675,0.0,0.0
NEOWISE,W1,57591.1953125,0.0,10.01099967956543,0.017000000923871994,0.0,0.0
NEOWISE,W1,57421.4609375,0.0,10.020000457763672,0.01600000075995922,0.0,0.0
NEOWISE,W1,58881.55078125,0.0,10.095999717712402,0.019999999552965164,0.0,0.0
NEOWISE,W1,56692.3125,0.0,10.045000076293945,0.017000000923871994,0.0,0.0
NEOWISE,W1,57951.6015625,0.0,10.04800033569336,0.014999999664723873,0.0,0.0
NEOWISE,W1,58312.12109375,0.0,10.050000190734863,0.014999999664723873,0.0,0.0
NEOWISE,W1,57421.66015625,0.0,10.079999923706055,0.017999999225139618,0.0,0.0
NEOWISE,W1,57421.33203125,0.0,9.996999740600586,0.017000000923871994,0.0,0.0
NEOWISE,W1,58881.02734375,0.0,10.048999786376953,0.01600000075995922,0.0,0.0
NEOWISE,W1,56693.16796875,0.0,10.013999938964844,0.01899999938905239,0.0,0.0
NEOWISE,W1,57421.72265625,0.0,10.02299976348877,0.01899999938905239,0.0,0.0
NEOWISE,W1,59245.7890625,0.0,10.043000221252441,0.017999999225139618,0.0,0.0
NEOWISE,W1,58678.71484375,0.0,10.053000450134277,0.017000000923871994,0.0,0.0
NEOWISE,W1,59612.4921875,0.0,10.086999893188477,0.014999999664723873,0.0,0.0
NEOWISE,W1,56692.5078125,0.0,10.02299976348877,0.014999999664723873,0.0,0.0
NEOWISE,W1,57055.03125,0.0,10.055000305175781,0.017000000923871994,0.0,0.0
NEOWISE,W1,58320.43359375,0.0,10.055000305175781,0.017000000923871994,0.0,0.0
NEOWISE,W1,59774.1953125,0.0,10.109000205993652,0.019999999552965164,0.0,0.0
NEOWISE,W1,56692.83984375,0.0,10.04699993133545,0.01600000075995922,0.0,0.0
NEOWISE,W1,58679.04296875,0.0,10.003000259399414,0.01600000075995922,0.0,0.0
NEOWISE,W1,59407.84375,0.0,10.041999816894531,0.014999999664723873,0.0,0.0
NEOWISE,W1,59407.71484375,0.0,10.022000312805176,0.017999999225139618,0.0,0.0
NEOWISE,W1,57951.33984375,0.0,10.045000076293945,0.017999999225139618,0.0,0.0
NEOWISE,W1,58679.6328125,0.0,10.04800033569336,0.017000000923871994,0.0,0.0
NEOWISE,W1,58517.18359375,0.0,10.017999649047852,0.017000000923871994,0.0,0.0
NEOWISE,W1,57232.86328125,0.0,10.0,0.014999999664723873,0.0,0.0
NEOWISE,W1,58517.640625,0.0,10.053999900817871,0.017000000923871994,0.0,0.0
NEOWISE,W1,58311.6640625,0.0,10.0600004196167,0.017000000923871994,0.0,0.0
NEOWISE,W1,56873.58984375,0.0,10.029999732971191,0.014999999664723873,0.0,0.0
NEOWISE,W1,59774.5859375,0.0,10.003999710083008,0.014999999664723873,0.0,0.0
NEOWISE,W1,58678.9765625,0.0,10.006999969482422,0.017999999225139618,0.0,0.0
NEOWISE,W1,56870.62890625,0.0,10.041999816894531,0.017000000923871994,0.0,0.0
NEOWISE,W1,57785.53515625,0.0,10.050000190734863,0.01600000075995922,0.0,0.0
NEOWISE,W1,59407.3203125,0.0,10.097000122070312,0.017999999225139618,0.0,0.0
NEOWISE,W1,57231.484375,0.0,10.060999870300293,0.017000000923871994,0.0,0.0
NEOWISE,W1,58881.41796875,0.0,10.013999938964844,0.017000000923871994,0.0,0.0
NEOWISE,W1,57951.40234375,0.0,10.071000099182129,0.017000000923871994,0.0,0.0
NEOWISE,W1,59245.984375,0.0,10.0649995803833,0.01600000075995922,0.0,0.0
NEOWISE,W1,58678.78125,0.0,10.00100040435791,0.017999999225139618,0.0,0.0
NEOWISE,W1,57950.68359375,0.0,10.04699993133545,0.02199999988079071,0.0,0.0
NEOWISE,W1,57786.125,0.0,10.02400016784668,0.017000000923871994,0.0,0.0
NEOWISE,W1,58880.6328125,0.0,10.069999694824219,0.017999999225139618,0.0,0.0
NEOWISE,W1,58678.38671875,0.0,10.053000450134277,0.017999999225139618,0.0,0.0
NEOWISE,W1,57054.83203125,0.0,10.062999725341797,0.014999999664723873,0.0,0.0
NEOWISE,W1,57232.20703125,0.0,10.04800033569336,0.01600000075995922,0.0,0.0
NEOWISE,W1,56870.5625,0.0,10.031999588012695,0.014999999664723873,0.0,0.0
NEOWISE,W1,57590.8046875,0.0,9.99899959564209,0.017000000923871994,0.0,0.0
NEOWISE,W1,58516.66015625,0.0,10.088000297546387,0.017000000923871994,0.0,0.0
NEOWISE,W1,57231.87890625,0.0,10.072999954223633,0.01600000075995922,0.0,0.0
NEOWISE,W1,56693.03515625,0.0,10.04699993133545,0.01600000075995922,0.0,0.0
NEOWISE,W1,58311.46875,0.0,10.062000274658203,0.017000000923871994,0.0,0.0
NEOWISE,W1,59613.27734375,0.0,10.053999900817871,0.01899999938905239,0.0,0.0
NEOWISE,W1,59612.625,0.0,9.979999542236328,0.01600000075995922,0.0,0.0
NEOWISE,W1,58311.796875,0.0,10.020999908447266,0.017999999225139618,0.0,0.0
NEOWISE,W1,58311.73046875,0.0,10.059000015258789,0.01600000075995922,0.0,0.0
NEOWISE,W1,58881.6796875,0.0,10.029999732971191,0.017999999225139618,0.0,0.0
NEOWISE,W1,59042.96484375,0.0,10.083000183105469,0.01600000075995922,0.0,0.0
NEOWISE,W1,58312.05859375,0.0,10.017999649047852,0.01600000075995922,0.0,0.0
NEOWISE,W1,58311.859375,0.0,10.041999816894531,0.01899999938905239,0.0,0.0
NEOWISE,W1,58880.89453125,0.0,10.029999732971191,0.014999999664723873,0.0,0.0
NEOWISE,W1,57785.2734375,0.0,10.038000106811523,0.017999999225139618,0.0,0.0
NEOWISE,W1,57590.93359375,0.0,10.043999671936035,0.017000000923871994,0.0,0.0
NEOWISE,W1,59246.1171875,0.0,10.043999671936035,0.01600000075995922,0.0,0.0
NEOWISE,W1,57421.00390625,0.0,10.059000015258789,0.01600000075995922,0.0,0.0
