inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
NEOWISE,W1,58577.5546875,0.0,10.361000061035156,0.017000000923871994,0.0,0.0
NEOWISE,W1,59473.34375,0.0,10.381999969482422,0.01899999938905239,0.0,0.0
NEOWISE,W1,59836.69140625,0.0,10.413999557495117,0.017999999225139618,0.0,0.0
NEOWISE,W1,59837.08203125,0.0,10.413999557495117,0.01899999938905239,0.0,0.0
NEOWISE,W1,59470.01171875,0.0,10.402999877929688,0.020999999716877937,0.0,0.0
NEOWISE,W1,58742.18359375,0.0,10.440999984741211,0.020999999716877937,0.0,0.0
NEOWISE,W1,58374.62890625,0.0,10.347000122070312,0.01899999938905239,0.0,0.0
NEOWISE,W1,59470.2734375,0.0,10.392999649047852,0.020999999716877937,0.0,0.0
NEOWISE,W1,59470.33984375,0.0,10.428999900817871,0.017000000923871994,0.0,0.0
NEOWISE,W1,57115.5,0.0,10.279000282287598,0.017999999225139618,0.0,0.0
NEOWISE,W1,59837.5390625,0.0,10.439000129699707,0.01600000075995922,0.0,0.0
NEOWISE,W1,58374.0390625,0.0,10.338000297546387,0.019999999552965164,0.0,0.0
NEOWISE,W1,57115.6328125,0.0,10.319000244140625,0.019999999552965164,0.0,0.0
NEOWISE,W1,59309.3828125,0.0,10.472000122070312,0.017999999225139618,0.0,0.0
NEOWISE,W1,57294.6015625,0.0,10.303000450134277,0.017000000923871994,0.0,0.0
NEOWISE,W1,58942.42578125,0.0,10.279000282287598,0.017000000923871994,0.0,0.0
NEOWISE,W1,57653.51171875,0.0,10.333000183105469,0.01600000075995922,0.0,0.0
NEOWISE,W1,57115.04296875,0.0,10.279999732971191,0.017000000923871994,0.0,0.0
NEOWISE,W1,59106.015625,0.0,10.38599967956543,0.014999999664723873,0.0,0.0
NEOWISE,W1,58941.76953125,0.0,10.303999900817871,0.01600000075995922,0.0,0.0
NEOWISE,W1,56935.62890625,0.0,10.307999610900879,0.017000000923871994,0.0,0.0
NEOWISE,W1,57846.62109375,0.0,10.361000061035156,0.017000000923871994,0.0,0.0
NEOWISE,W1,58741.33203125,0.0,10.402999877929688,0.017999999225139618,0.0,0.0
NEOWISE,W1,58374.890625,0.0,10.343999862670898,0.01600000075995922,0.0,0.0
NEOWISE,W1,59837.41015625,0.0,10.395999908447266,0.01600000075995922,0.0,0.0
NEOWISE,W1,58941.96484375,0.0,10.34000015258789,0.017000000923871994,0.0,0.0
NEOWISE,W1,58211.12109375,0.0,10.28600025177002,0.017999999225139618,0.0,0.0
NEOWISE,W1,58374.5625,0.0,10.324999809265137,0.017000000923871994,0.0,0.0
NEOWISE,W1,57846.8828125,0.0,10.333999633789062,0.01600000075995922,0.0,0.0
NEOWISE,W1,57846.421875,0.0,10.329000473022461,0.023000000044703484,0.0,0.0
