inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
NEOWISE,W1,58010.14453125,0.0,9.086999893188477,0.017000000923871994,0.0,0.0
NEOWISE,W1,59466.08984375,0.0,9.0600004196167,0.017000000923871994,0.0,0.0
NEOWISE,W1,59302.390625,0.0,9.01200008392334,0.017999999225139618,0.0,0.0
NEOWISE,W1,57291.2578125,0.0,9.059000015258789,0.017999999225139618,0.0,0.0
NEOWISE,W1,56929.31640625,0.0,9.069000244140625,0.014999999664723873,0.0,0.0
NEOWISE,W1,58938.37109375,0.0,9.055000305175781,0.013000000268220901,0.0,0.0
NEOWISE,W1,57475.78515625,0.0,9.053000450134277,0.01600000075995922,0.0,0.0
NEOWISE,W1,59302.5859375,0.0,9.031000137329102,0.017000000923871994,0.0,0.0
NEOWISE,W1,59833.30078125,0.0,9.07800006866455,0.01600000075995922,0.0,0.0
NEOWISE,W1,58573.828125,0.0,9.071000099182129,0.014000000432133675,0.0,0.0
NEOWISE,W1,59467.0703125,0.0,9.081000328063965,0.017999999225139618,0.0,0.0
NEOWISE,W1,57842.8203125,0.0,9.069000244140625,0.017000000923871994,0.0,0.0
NEOWISE,W1,58371.35546875,0.0,9.060999870300293,0.017000000923871994,0.0,0.0
NEOWISE,W1,59466.80859375,0.0,9.059000015258789,0.01600000075995922,0.0,0.0
NEOWISE,W1,58010.6015625,0.0,9.057000160217285,0.01899999938905239,0.0,0.0
NEOWISE,W1,59101.9609375,0.0,9.071999549865723,0.017999999225139618,0.0,0.0
NEOWISE,W1,58207.58984375,0.0,9.057999610900879,0.019999999552965164,0.0,0.0
NEOWISE,W1,58737.796875,0.0,9.069000244140625,0.01600000075995922,0.0,0.0
NEOWISE,W1,58011.125,0.0,9.074999809265137,0.017000000923871994,0.0,0.0
NEOWISE,W1,58206.87109375,0.0,9.071999549865723,0.014999999664723873,0.0,0.0
NEOWISE,W1,59833.69140625,0.0,9.0649995803833,0.017000000923871994,0.0,0.0
NEOWISE,W1,59670.08203125,0.0,9.02299976348877,0.01899999938905239,0.0,0.0
NEOWISE,W1,59302.78125,0.0,9.074999809265137,0.017000000923871994,0.0,0.0
NEOWISE,W1,57649.58203125,0.0,9.062999725341797,0.014999999664723873,0.0,0.0
NEOWISE,W1,57291.78125,0.0,9.057999610900879,0.014999999664723873,0.0,0.0
NEOWISE,W1,58738.19140625,0.0,9.055999755859375,0.014999999664723873,0.0,0.0
NEOWISE,W1,58010.2734375,0.0,9.076000213623047,0.014999999664723873,0.0,0.0
NEOWISE,W1,58738.38671875,0.0,9.062000274658203,0.01600000075995922,0.0,0.0
NEOWISE,W1,59833.69140625,0.0,9.071000099182129,0.01600000075995922,0.0,0.0
NEOWISE,W1,58010.734375,0.0,9.067999839782715,0.01600000075995922,0.0,0.0
NEOWISE,W1,57290.796875,0.0,9.04699993133545,0.014999999664723873,0.0,0.0
NEOWISE,W1,57479.2578125,0.0,9.067000389099121,0.017000000923871994,0.0,0.0
NEOWISE,W1,58738.3203125,0.0,9.050000190734863,0.014999999664723873,0.0,0.0
NEOWISE,W1,58379.734375,0.0,9.055000305175781,0.017000000923871994,0.0,0.0
NEOWISE,W1,58371.2265625,0.0,9.067000389099121,0.01600000075995922,0.0,0.0
NEOWISE,W1,57478.99609375,0.0,9.074999809265137,0.014999999664723873,0.0,0.0
NEOWISE,W1,58371.09375,0.0,9.062999725341797,0.01600000075995922,0.0,0.0
