name,inst,filter,mjd,bjd,mag,magerr,flux,fluxerr
508419369310190976,TESS,SPOC,0.0,59881.83620207803,0.0,0.0,8202.83984375,10.517965316772461
508419369310190976,TESS,SPOC,0.0,59881.83851693807,0.0,0.0,8211.9423828125,10.5172700881958
508419369310190976,TESS,SPOC,0.0,59881.84083179718,0.0,0.0,8217.052734375,10.516098022460938
508419369310190976,TESS,SPOC,0.0,59881.84314665675,0.0,0.0,8210.3544921875,10.514829635620117
508419369310190976,TESS,SPOC,0.0,59881.84546151632,0.0,0.0,8217.984375,10.517596244812012
508419369310190976,TESS,SPOC,0.0,59881.84777637589,0.0,0.0,8217.9560546875,10.515933990478516
508419369310190976,TESS,SPOC,0.0,59881.850091235465,0.0,0.0,8202.390625,10.5096435546875
508419369310190976,TESS,SPOC,0.0,59881.85240609504,0.0,0.0,8199.7236328125,10.510223388671875
508419369310190976,TESS,SPOC,0.0,59881.8547209546,0.0,0.0,8197.9267578125,10.507798194885254
508419369310190976,TESS,SPOC,0.0,59881.85703581417,0.0,0.0,8219.2021484375,10.508994102478027
508419369310190976,TESS,SPOC,0.0,59881.859350673745,0.0,0.0,8221.5791015625,10.512725830078125
508419369310190976,TESS,SPOC,0.0,59881.86166553332,0.0,0.0,8201.7041015625,10.5149564743042
508419369310190976,TESS,SPOC,0.0,59881.86398039289,0.0,0.0,8205.9560546875,10.509927749633789
508419369310190976,TESS,SPOC,0.0,59881.86629525246,0.0,0.0,8213.001953125,10.512435913085938
508419369310190976,TESS,SPOC,0.0,59881.86861011203,0.0,0.0,8210.5869140625,10.510235786437988
508419369310190976,TESS,SPOC,0.0,59881.870924971605,0.0,0.0,8200.810546875,10.501941680908203
508419369310190976,TESS,SPOC,0.0,59881.87323983118,0.0,0.0,8202.109375,10.500969886779785
508419369310190976,TESS,SPOC,0.0,59881.87555469075,0.0,0.0,8212.3466796875,10.509170532226562
508419369310190976,TESS,SPOC,0.0,59881.87786955032,0.0,0.0,8176.89794921875,10.488105773925781
508419369310190976,TESS,SPOC,0.0,59881.88018440989,0.0,0.0,8226.556640625,10.509429931640625
508419369310190976,TESS,SPOC,0.0,59881.882499269464,0.0,0.0,8206.0009765625,10.503061294555664
508419369310190976,TESS,SPOC,0.0,59881.88481412904,0.0,0.0,8210.1298828125,10.505056381225586
508419369310190976,TESS,SPOC,0.0,59881.88712898861,0.0,0.0,8208.0244140625,10.497336387634277
508419369310190976,TESS,SPOC,0.0,59881.88944384864,0.0,0.0,8205.0517578125,10.503168106079102
508419369310190976,TESS,SPOC,0.0,59881.89175870821,0.0,0.0,8204.1474609375,10.49467658996582
508419369310190976,TESS,SPOC,0.0,59881.89407356778,0.0,0.0,8219.1435546875,10.498143196105957
508419369310190976,TESS,SPOC,0.0,59881.89638842782,0.0,0.0,8208.8232421875,10.496309280395508
