name,inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
4271992661242707200,BLACKGEM,i,60216.99609375,0.0,14.876119613647461,0.0057228500954806805,0.0,0.0
4271992661242707200,BLACKGEM,i,60216.99609375,0.0,14.872014045715332,0.005799539387226105,0.0,0.0
4271992661242707200,BLACKGEM,i,60217.0,0.0,14.880080223083496,0.005672238301485777,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.1171875,0.0,17.007503509521484,0.011583833023905754,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.1171875,0.0,16.99859619140625,0.01210529264062643,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.12109375,0.0,17.02736473083496,0.011961757205426693,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.12109375,0.0,17.024749755859375,0.013709292747080326,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.12109375,0.0,16.995712280273438,0.012228461913764477,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.12109375,0.0,16.984838485717773,0.013012356124818325,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.125,0.0,17.078857421875,0.015862198546528816,0.0,0.0
4271992661242707200,BLACKGEM,q,60120.125,0.0,17.041810989379883,0.013423051685094833,0.0,0.0
