inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ATLAS,o,57233.41796875,0.0,14.869000434875488,0.012000000104308128,4097.0,47.0
ATLAS,o,57233.43359375,0.0,14.793000221252441,0.012000000104308128,4395.0,51.0
ATLAS,o,57233.44921875,0.0,14.864999771118164,0.012000000104308128,4113.0,49.0
ATLAS,o,57233.46875,0.0,14.897000312805176,0.01600000075995922,3992.0,63.0
ATLAS,o,57233.5078125,0.0,14.866999626159668,0.01600000075995922,4103.0,64.0
ATLAS,c,57305.28125,0.0,16.108999252319336,0.017000000923871994,1308.0,23.0
ATLAS,c,57305.28125,0.0,16.069000244140625,0.01899999938905239,1357.0,26.0
ATLAS,c,57305.3046875,0.0,16.09600067138672,0.017000000923871994,1323.0,22.0
ATLAS,c,57305.30859375,0.0,16.09600067138672,0.01899999938905239,1323.0,25.0
ATLAS,c,57307.28515625,0.0,16.136999130249023,0.017000000923871994,1274.0,22.0
ATLAS,c,57307.28515625,0.0,16.118999481201172,0.019999999552965164,1296.0,26.0
ATLAS,c,57307.30859375,0.0,16.131000518798828,0.017000000923871994,1281.0,21.0
ATLAS,c,57307.30859375,0.0,16.101999282836914,0.01899999938905239,1316.0,25.0
ATLAS,c,57307.32421875,0.0,16.10700035095215,0.01899999938905239,1309.0,25.0
ATLAS,c,57307.3671875,0.0,16.104000091552734,0.01899999938905239,1314.0,26.0
ATLAS,o,57320.2734375,0.0,14.847000122070312,0.014000000432133675,4182.0,58.0
ATLAS,o,57320.29296875,0.0,14.88700008392334,0.014000000432133675,4031.0,55.0
ATLAS,o,57320.29296875,0.0,14.847999572753906,0.01600000075995922,4175.0,67.0
ATLAS,o,57320.3125,0.0,14.829999923706055,0.01600000075995922,4246.0,68.0
ATLAS,o,57320.34375,0.0,14.845999717712402,0.013000000268220901,4183.0,53.0
ATLAS,o,57320.3671875,0.0,14.862000465393066,0.01600000075995922,4122.0,65.0
ATLAS,o,57328.25,0.0,14.774999618530273,0.009999999776482582,4467.0,46.0
ATLAS,o,57328.26953125,0.0,14.79699993133545,0.012000000104308128,4378.0,52.0
ATLAS,o,57328.26953125,0.0,14.75100040435791,0.010999999940395355,4567.0,49.0
ATLAS,o,57328.28515625,0.0,14.737000465393066,0.012000000104308128,4626.0,57.0
ATLAS,o,57328.3046875,0.0,14.75,0.013000000268220901,4572.0,60.0
ATLAS,o,57328.328125,0.0,14.758000373840332,0.010999999940395355,4536.0,50.0
ATLAS,c,57344.19140625,0.0,16.111000061035156,0.03799999877810478,1304.0,50.0
ATLAS,c,57344.203125,0.0,16.14299964904785,0.01899999938905239,1267.0,25.0
ATLAS,c,57344.21484375,0.0,16.1560001373291,0.020999999716877937,1252.0,26.0
ATLAS,c,57344.21875,0.0,16.145999908447266,0.020999999716877937,1263.0,27.0
ATLAS,c,57344.23046875,0.0,16.14699935913086,0.01899999938905239,1262.0,24.0
ATLAS,c,57344.25,0.0,16.134000778198242,0.020999999716877937,1278.0,27.0
ATLAS,c,57344.25390625,0.0,16.183000564575195,0.020999999716877937,1222.0,25.0
ATLAS,c,57344.26953125,0.0,16.16900062561035,0.02199999988079071,1237.0,28.0
ATLAS,c,57344.2734375,0.0,16.176000595092773,0.032999999821186066,1229.0,40.0
ATLAS,c,57344.29296875,0.0,16.19499969482422,0.03099999949336052,1208.0,37.0
ATLAS,c,57344.30078125,0.0,16.143999099731445,0.020999999716877937,1266.0,26.0
ATLAS,c,57344.31640625,0.0,16.187999725341797,0.02199999988079071,1216.0,26.0
ATLAS,c,57345.2578125,0.0,16.11400032043457,0.03700000047683716,1302.0,48.0
ATLAS,c,57345.26171875,0.0,16.134000778198242,0.03999999910593033,1277.0,51.0
ATLAS,c,57345.28125,0.0,16.101999282836914,0.03799999877810478,1316.0,51.0
ATLAS,o,57365.2421875,0.0,14.814000129699707,0.008999999612569809,4308.0,40.0
ATLAS,o,57365.24609375,0.0,14.812000274658203,0.008999999612569809,4318.0,39.0
ATLAS,o,57365.2578125,0.0,14.8149995803833,0.008999999612569809,4303.0,40.0
ATLAS,o,57365.26171875,0.0,14.781999588012695,0.010999999940395355,4437.0,48.0
ATLAS,o,57365.26953125,0.0,14.838000297546387,0.008999999612569809,4216.0,37.0
ATLAS,o,57365.2734375,0.0,14.793000221252441,0.008999999612569809,4392.0,38.0
ATLAS,o,57365.2890625,0.0,14.810999870300293,0.009999999776482582,4321.0,42.0
ATLAS,c,57377.203125,0.0,16.17099952697754,0.028999999165534973,1235.0,36.0
ATLAS,c,57377.20703125,0.0,16.12299919128418,0.028999999165534973,1290.0,37.0
ATLAS,c,57377.2109375,0.0,16.09000015258789,0.032999999821186066,1330.0,44.0
ATLAS,c,57377.22265625,0.0,16.077999114990234,0.035999998450279236,1345.0,48.0
ATLAS,c,57377.22265625,0.0,16.155000686645508,0.029999999329447746,1254.0,38.0
ATLAS,c,57377.234375,0.0,16.156999588012695,0.027000000700354576,1251.0,34.0
ATLAS,c,57377.25,0.0,16.05299949645996,0.03099999949336052,1376.0,43.0
ATLAS,o,57386.1953125,0.0,14.779000282287598,0.05000000074505806,4448.0,222.0
ATLAS,o,57386.19921875,0.0,14.812000274658203,0.03500000014901161,4317.0,149.0
ATLAS,o,57386.203125,0.0,14.809000015258789,0.010999999940395355,4328.0,48.0
ATLAS,o,57386.20703125,0.0,14.819000244140625,0.009999999776482582,4288.0,41.0
ATLAS,o,57386.21484375,0.0,14.892000198364258,0.009999999776482582,4012.0,40.0
ATLAS,o,57386.21875,0.0,14.798999786376953,0.008999999612569809,4370.0,39.0
ATLAS,o,57386.23046875,0.0,14.791999816894531,0.008999999612569809,4399.0,39.0
ATLAS,o,57387.19921875,0.0,14.871000289916992,0.02199999988079071,4090.0,90.0
ATLAS,o,57387.203125,0.0,14.857000350952148,0.010999999940395355,4142.0,44.0
ATLAS,o,57387.203125,0.0,14.871000289916992,0.009999999776482582,4089.0,42.0
ATLAS,o,57387.21484375,0.0,14.873000144958496,0.008999999612569809,4082.0,35.0
ATLAS,o,57387.21484375,0.0,14.991000175476074,0.009999999776482582,3663.0,36.0
ATLAS,o,57387.22265625,0.0,14.868000030517578,0.00800000037997961,4100.0,34.0
ATLAS,o,57387.234375,0.0,14.852999687194824,0.00800000037997961,4155.0,32.0
ATLAS,c,57488.60546875,0.0,16.097999572753906,0.017999999225139618,1321.0,24.0
ATLAS,c,57488.6171875,0.0,16.079999923706055,0.019999999552965164,1343.0,27.0
ATLAS,c,57488.62109375,0.0,16.11400032043457,0.017999999225139618,1302.0,24.0
ATLAS,c,57488.625,0.0,16.141000747680664,0.017999999225139618,1270.0,23.0
ATLAS,c,57488.625,0.0,16.07699966430664,0.026000000536441803,1346.0,35.0
ATLAS,c,57488.62890625,0.0,16.152999877929688,0.03400000184774399,1255.0,43.0
ATLAS,o,57492.5625,0.0,14.87399959564209,0.009999999776482582,4077.0,40.0
ATLAS,o,57492.578125,0.0,14.86400032043457,0.010999999940395355,4114.0,43.0
ATLAS,o,57492.5859375,0.0,14.885000228881836,0.009999999776482582,4037.0,42.0
ATLAS,o,57492.5859375,0.0,14.892000198364258,0.009999999776482582,4010.0,41.0
ATLAS,o,57492.59375,0.0,14.869999885559082,0.012000000104308128,4094.0,51.0
ATLAS,o,57492.59375,0.0,14.916000366210938,0.010999999940395355,3921.0,44.0
ATLAS,c,57512.53515625,0.0,16.128999710083008,0.01899999938905239,1283.0,24.0
ATLAS,c,57512.546875,0.0,16.134000778198242,0.01899999938905239,1277.0,24.0
ATLAS,c,57512.5546875,0.0,16.125999450683594,0.017000000923871994,1287.0,22.0
ATLAS,c,57512.56640625,0.0,16.11400032043457,0.01600000075995922,1301.0,22.0
ATLAS,c,57512.5703125,0.0,16.13599967956543,0.01899999938905239,1275.0,24.0
ATLAS,c,57515.52734375,0.0,16.07699966430664,0.020999999716877937,1346.0,29.0
ATLAS,c,57515.5390625,0.0,16.042999267578125,0.019999999552965164,1390.0,28.0
ATLAS,c,57515.5390625,0.0,16.09000015258789,0.019999999552965164,1331.0,27.0
ATLAS,c,57515.55078125,0.0,16.121999740600586,0.02199999988079071,1292.0,28.0
ATLAS,c,57515.55078125,0.0,16.082000732421875,0.01899999938905239,1340.0,25.0
ATLAS,c,57515.57421875,0.0,15.991999626159668,0.03400000184774399,1456.0,49.0
ATLAS,c,57515.57421875,0.0,16.099000930786133,0.03200000151991844,1320.0,43.0
ATLAS,c,57515.5859375,0.0,16.108999252319336,0.01899999938905239,1308.0,24.0
ATLAS,o,57523.5234375,0.0,14.765000343322754,0.008999999612569809,4508.0,41.0
ATLAS,o,57523.5390625,0.0,14.772000312805176,0.00800000037997961,4478.0,38.0
ATLAS,o,57523.55078125,0.0,14.767999649047852,0.008999999612569809,4495.0,40.0
ATLAS,o,57523.55859375,0.0,14.774999618530273,0.00800000037997961,4467.0,37.0
ATLAS,o,57523.57421875,0.0,14.793000221252441,0.05000000074505806,4392.0,218.0
ATLAS,o,57527.5234375,0.0,14.810999870300293,0.014999999664723873,4320.0,63.0
ATLAS,o,57527.53515625,0.0,14.805999755859375,0.014000000432133675,4339.0,62.0
ATLAS,o,57527.53515625,0.0,14.810999870300293,0.013000000268220901,4319.0,54.0
ATLAS,o,57527.546875,0.0,14.803999900817871,0.013000000268220901,4348.0,58.0
ATLAS,o,57527.546875,0.0,14.800999641418457,0.013000000268220901,4360.0,55.0
ATLAS,o,57527.55859375,0.0,14.781000137329102,0.012000000104308128,4443.0,55.0
ATLAS,o,57527.55859375,0.0,14.795999526977539,0.012000000104308128,4383.0,51.0
ATLAS,o,57527.56640625,0.0,14.795999526977539,0.012000000104308128,4379.0,52.0
ATLAS,o,57527.5703125,0.0,14.781999588012695,0.010999999940395355,4436.0,50.0
ATLAS,o,57527.578125,0.0,14.777000427246094,0.010999999940395355,4457.0,51.0
ATLAS,o,57535.515625,0.0,14.866000175476074,0.010999999940395355,4107.0,45.0
ATLAS,o,57535.5234375,0.0,14.888999938964844,0.009999999776482582,4022.0,41.0
ATLAS,o,57535.52734375,0.0,14.829999923706055,0.013000000268220901,4247.0,55.0
