inst,filter,mjd,mjderr,mag,magerr,flux,fluxerr
ATLAS,o,57233.43359375,0.0,13.532999992370605,0.004999999888241291,14016.0,63.0
ATLAS,o,57233.45703125,0.0,13.493000030517578,0.004999999888241291,14546.0,70.0
ATLAS,o,57233.46875,0.0,13.574000358581543,0.006000000052154064,13498.0,77.0
ATLAS,o,57233.47265625,0.0,13.52299976348877,0.004999999888241291,14153.0,66.0
ATLAS,o,57233.50390625,0.0,13.550999641418457,0.006000000052154064,13786.0,78.0
ATLAS,c,57305.28125,0.0,14.331000328063965,0.006000000052154064,6722.0,39.0
ATLAS,c,57305.3046875,0.0,14.293000221252441,0.004999999888241291,6964.0,38.0
ATLAS,c,57305.30859375,0.0,14.312000274658203,0.006000000052154064,6842.0,38.0
ATLAS,c,57305.34375,0.0,14.293000221252441,0.004999999888241291,6962.0,38.0
ATLAS,c,57305.359375,0.0,14.291999816894531,0.004999999888241291,6970.0,38.0
ATLAS,c,57307.28515625,0.0,14.315999984741211,0.004999999888241291,6816.0,36.0
ATLAS,c,57307.30859375,0.0,14.312000274658203,0.006000000052154064,6841.0,38.0
ATLAS,c,57307.30859375,0.0,14.321999549865723,0.006000000052154064,6781.0,37.0
ATLAS,c,57307.359375,0.0,14.305999755859375,0.004999999888241291,6878.0,37.0
ATLAS,c,57307.3828125,0.0,14.300000190734863,0.004999999888241291,6921.0,36.0
ATLAS,o,57320.29296875,0.0,13.503000259399414,0.004999999888241291,14417.0,78.0
ATLAS,o,57320.30859375,0.0,13.47700023651123,0.004999999888241291,14765.0,80.0
ATLAS,o,57320.3125,0.0,13.517999649047852,0.006000000052154064,14215.0,78.0
ATLAS,o,57320.33203125,0.0,13.473999977111816,0.006000000052154064,14807.0,82.0
ATLAS,o,57320.35546875,0.0,13.486000061035156,0.004999999888241291,14646.0,77.0
ATLAS,o,57320.42578125,0.0,13.496999740600586,0.004999999888241291,14501.0,77.0
ATLAS,o,57328.26953125,0.0,13.479000091552734,0.004999999888241291,14734.0,78.0
ATLAS,o,57328.28125,0.0,13.50100040435791,0.004999999888241291,14436.0,70.0
ATLAS,o,57328.28515625,0.0,13.477999687194824,0.004999999888241291,14755.0,75.0
ATLAS,o,57328.30078125,0.0,13.503000259399414,0.004999999888241291,14415.0,68.0
ATLAS,o,57328.32421875,0.0,13.493000030517578,0.004000000189989805,14552.0,64.0
ATLAS,o,57328.35546875,0.0,13.510000228881836,0.004000000189989805,14327.0,61.0
ATLAS,c,57344.21484375,0.0,14.303999900817871,0.006000000052154064,6891.0,41.0
ATLAS,c,57344.21875,0.0,14.317999839782715,0.006000000052154064,6802.0,39.0
ATLAS,c,57344.21875,0.0,14.36299991607666,0.006000000052154064,6529.0,39.0
ATLAS,c,57344.23828125,0.0,14.33899974822998,0.006000000052154064,6672.0,38.0
ATLAS,c,57344.25390625,0.0,14.336000442504883,0.006000000052154064,6693.0,41.0
ATLAS,c,57344.25390625,0.0,14.345000267028809,0.004999999888241291,6639.0,35.0
ATLAS,c,57344.2734375,0.0,14.338000297546387,0.007000000216066837,6682.0,50.0
ATLAS,c,57344.28515625,0.0,14.336000442504883,0.006000000052154064,6692.0,37.0
ATLAS,c,57344.29296875,0.0,14.333000183105469,0.007000000216066837,6712.0,48.0
ATLAS,c,57344.3125,0.0,14.312999725341797,0.01600000075995922,6834.0,107.0
ATLAS,c,57344.31640625,0.0,14.343999862670898,0.007000000216066837,6643.0,45.0
ATLAS,c,57344.33984375,0.0,14.371999740600586,0.006000000052154064,6475.0,38.0
ATLAS,c,57345.26953125,0.0,14.336999893188477,0.02800000086426735,6688.0,185.0
ATLAS,c,57345.27734375,0.0,14.314000129699707,0.03400000184774399,6831.0,231.0
ATLAS,o,57365.24609375,0.0,13.531999588012695,0.004000000189989805,14040.0,62.0
ATLAS,o,57365.26171875,0.0,13.524999618530273,0.004000000189989805,14125.0,58.0
ATLAS,o,57365.2734375,0.0,13.527000427246094,0.004000000189989805,14093.0,57.0
ATLAS,o,57365.28125,0.0,13.520000457763672,0.004000000189989805,14192.0,57.0
ATLAS,o,57365.2890625,0.0,13.545000076293945,0.004000000189989805,13868.0,58.0
ATLAS,o,57365.296875,0.0,13.53499984741211,0.004000000189989805,14002.0,58.0
ATLAS,c,57377.20703125,0.0,14.357999801635742,0.00800000037997961,6556.0,50.0
ATLAS,c,57377.22265625,0.0,14.357999801635742,0.007000000216066837,6559.0,46.0
ATLAS,c,57377.234375,0.0,14.352999687194824,0.007000000216066837,6586.0,48.0
ATLAS,c,57377.24609375,0.0,14.343999862670898,0.00800000037997961,6642.0,50.0
ATLAS,c,57377.25,0.0,14.336999893188477,0.00800000037997961,6684.0,52.0
ATLAS,c,57377.26171875,0.0,14.37399959564209,0.00800000037997961,6464.0,50.0
ATLAS,o,57386.19921875,0.0,13.5600004196167,0.00800000037997961,13674.0,106.0
ATLAS,o,57386.20703125,0.0,13.5600004196167,0.004000000189989805,13679.0,58.0
ATLAS,o,57386.21875,0.0,13.562999725341797,0.004000000189989805,13642.0,55.0
ATLAS,o,57386.22265625,0.0,13.555000305175781,0.004000000189989805,13736.0,55.0
ATLAS,o,57386.23046875,0.0,13.531000137329102,0.004000000189989805,14050.0,56.0
ATLAS,o,57386.23828125,0.0,13.532999992370605,0.004000000189989805,14021.0,57.0
ATLAS,o,57387.203125,0.0,13.545000076293945,0.004000000189989805,13866.0,58.0
ATLAS,o,57387.21484375,0.0,13.555999755859375,0.004000000189989805,13734.0,51.0
ATLAS,o,57387.22265625,0.0,13.553999900817871,0.004000000189989805,13759.0,50.0
ATLAS,o,57387.2265625,0.0,13.54800033569336,0.004000000189989805,13830.0,50.0
ATLAS,o,57387.234375,0.0,13.534000396728516,0.004000000189989805,14014.0,52.0
ATLAS,o,57387.23828125,0.0,13.543000221252441,0.003000000026077032,13896.0,48.0
ATLAS,c,57396.234375,0.0,14.33899974822998,0.006000000052154064,6676.0,38.0
ATLAS,c,57488.60546875,0.0,14.335000038146973,0.007000000216066837,6701.0,44.0
ATLAS,c,57488.6171875,0.0,14.354999542236328,0.006000000052154064,6579.0,42.0
ATLAS,c,57488.625,0.0,14.364999771118164,0.006000000052154064,6519.0,37.0
ATLAS,c,57488.62890625,0.0,14.368000030517578,0.00800000037997961,6498.0,53.0
ATLAS,o,57492.5625,0.0,13.541000366210938,0.004000000189989805,13916.0,62.0
ATLAS,o,57492.578125,0.0,13.543999671936035,0.004999999888241291,13883.0,65.0
ATLAS,o,57492.5859375,0.0,13.553999900817871,0.004000000189989805,13750.0,59.0
ATLAS,o,57492.59375,0.0,13.572999954223633,0.004999999888241291,13515.0,63.0
ATLAS,c,57512.546875,0.0,14.37399959564209,0.006000000052154064,6461.0,39.0
ATLAS,c,57512.55859375,0.0,14.371000289916992,0.006000000052154064,6478.0,38.0
ATLAS,c,57512.57421875,0.0,14.364999771118164,0.006000000052154064,6518.0,38.0
ATLAS,c,57512.578125,0.0,14.357000350952148,0.006000000052154064,6564.0,37.0
ATLAS,c,57512.578125,0.0,14.355999946594238,0.006000000052154064,6573.0,37.0
ATLAS,c,57515.5390625,0.0,14.34000015258789,0.006000000052154064,6667.0,42.0
ATLAS,c,57515.55078125,0.0,14.34000015258789,0.006000000052154064,6668.0,42.0
ATLAS,c,57515.57421875,0.0,14.319999694824219,0.009999999776482582,6790.0,71.0
ATLAS,c,57515.5859375,0.0,14.35200023651123,0.006000000052154064,6596.0,39.0
